site_set,condition,gc_class,n_sites_per_gene,level,base_level,d_A_n_genes,d_A_mean,d_A_median,d_A_sd,d_A_q25,d_A_q75,d_A_frac_improved
private,cross_gene_a1.0,gc_neutral,16.44750204778471,43.40606901943686,40.02699567120542,393,3.379073348231445,3.1475029036004685,11.56911955150098,-3.333333333333332,10.71041898405636,0.6183206106870229
private,panel_other_k5,gc_up,22.802591828188568,49.46982663907309,41.27967564866709,392,8.190150990405996,7.20919829477441,13.77044177625238,0.1220792664892052,15.499226006191948,0.7551020408163265
private,panel_other_k5,gc_down,15.240562968578049,28.025693281054533,33.97562840872661,394,-5.949935127672075,-5.567927170868344,11.461890778154649,-13.104063191371576,0.9229608111187062,0.266497461928934
private,panel_other_k5,gc_neutral,16.403741923905237,42.120156065212335,40.02699567120542,393,2.0931603940069192,1.904761904761901,11.144151434189776,-4.465024630541869,8.571428571428577,0.55470737913486
private,panel_same_k5,gc_up,22.76032509157509,48.66886016960623,41.27967564866709,392,7.389184520939151,6.846405228758169,13.217585865213016,-0.3376305067481553,15.022468473555431,0.7219387755102041
private,panel_same_k5,gc_down,15.254837359736856,29.35436928597692,33.97562840872661,394,-4.621259122749693,-3.202338848890573,12.680023215260627,-12.815656565656568,3.223529839090478,0.3553299492385787
private,panel_same_k5,gc_neutral,16.40072585147962,43.264222561204924,40.02699567120542,393,3.237226889999503,2.421052631578945,10.92465811586539,-3.251082251082245,9.531135531135533,0.5954198473282443
private,random_a0.5,gc_up,22.737640583871745,41.04683505313653,41.27967564866709,392,-0.2328405955305492,0.0,10.80683039176936,-5.553569533832685,6.26676272810049,0.4897959183673469
private,random_a0.5,gc_down,15.299800743644964,33.20740754499125,33.97562840872661,394,-0.7682208637353616,-0.2485867354382307,10.47463939048851,-6.914027149321258,5.5555555555555625,0.4593908629441624
private,random_a0.5,gc_neutral,16.42487926646218,39.842750587108526,40.02699567120542,393,-0.1842450840968932,0.0,9.233188054440822,-5.539215686274524,5.606060606060602,0.4834605597964376
private,random_a1.0,gc_up,22.72458429342852,40.28807234772269,41.27967564866709,392,-0.9916033009444032,-0.3193785206390238,11.704088072257807,-6.666666666666665,5.7141079532383845,0.4566326530612244
private,random_a1.0,gc_down,15.29353375546843,33.579547741877946,33.97562840872661,394,-0.3960806668486678,0.0,11.433660124772034,-7.249999999999998,6.254955828485239,0.4873096446700508
private,random_a1.0,gc_neutral,16.432168191244827,40.70812319232561,40.02699567120542,393,0.6811275211201859,0.7272727272727337,9.72110471947114,-4.65201465201465,6.242735042735042,0.5292620865139949
