panel,layer,layer_name,v_norm,v_norm_over_mean_delta_norm,delta_norm_median,delta_norm_cv,loo_mean,loo_median,loo_std,loo_min,loo_max,loo_frac_pos,loo_frac_gt25,coherence,coherence_isotropic_floor,split_median,split_p2.5,split_p97.5,null_signflip_loo_median,null_signflip_coherence_median,null_mismatch_loo_median,null_mismatch_coherence_median,null_mismatchpool_loo_median,null_mismatchpool_coherence_median,p_signflip_loo,p_signflip_coherence,p_mismatch_loo,p_mismatch_coherence,p_mismatchpool_loo,p_mismatchpool_coherence
strat400,17,blocks.17,0.6605648082127138,0.4983606386345087,0.5586395563567814,1.7978140562590974,0.1554788200025231,0.1131948826015542,0.5993105798773376,-0.9547184576908684,0.9831354952032708,0.5525,0.4425,0.2983677469343495,0.05,0.9941740887160329,0.9438601265076628,0.9982293354820176,0.0039313693082975,0.044884111780752,0.1554788200025,0.2983677469343589,0.0262768164168048,0.0491866237171142,0.0004997501249375,0.0004997501249375,0.0004997501249375,1.0,0.0004997501249375,0.0004997501249375
strat400,18,blocks.18,0.6619405952641608,0.5016336196365618,0.5586938425754748,1.7943362097535616,0.1603021652272089,0.1259212377754711,0.596915795227107,-0.9526847474046,0.9832560400097508,0.555,0.4475,0.2971926813284626,0.05,0.9944128376930094,0.9520599744798008,0.9980879665613092,0.0068149940452525,0.0454120363526206,0.1603021652271718,0.297192681328477,0.0279537613716389,0.0498068691770565,0.0004997501249375,0.0004997501249375,0.0004997501249375,1.0,0.0004997501249375,0.0004997501249375
strat400,19,blocks.19,0.6581778162405388,0.4929680545445556,0.5713029302326982,1.775927536976255,0.1572308579902329,0.109424437529883,0.5899169970429252,-0.9490589018819988,0.981845491527013,0.55,0.4425,0.2948020419629478,0.05,0.9939033417189568,0.9431308658069424,0.997974498325666,0.0042263910242496,0.0446768959522505,0.1572308579902505,0.2948020419629109,0.0269233830268518,0.04971496622821,0.0004997501249375,0.0004997501249375,1.0,0.0004997501249375,0.0004997501249375,0.0004997501249375
strat400,20,blocks.20,0.6443314286953494,0.4750637785866666,0.6007316019615052,1.7334178235571611,0.1624996807095278,0.0983754995445162,0.5630295036918666,-0.9399317348737648,0.9776646216794126,0.5575,0.4325,0.3100498181885288,0.05,0.9913109765256428,0.910341207616302,0.9975981986242464,0.0048142549113306,0.0454774661283136,0.1624996807095352,0.3100498181885213,0.0259171513747305,0.0531286880061539,0.0004997501249375,0.0004997501249375,1.0,0.0004997501249375,0.0004997501249375,0.0004997501249375
strat400,21,blocks.21,0.6650646246074333,0.4861593720893564,0.6081333668312479,1.7138331439215493,0.1882083495059301,0.1418617872181101,0.5475338148744888,-0.9294184488861866,0.9756707056916974,0.5975,0.445,0.3238613380883706,0.05,0.9918064164422018,0.9273251248860266,0.997527554866772,0.0045596051579697,0.0448675646909294,0.1882083495059543,0.3238613380883642,0.0281392576278031,0.0555402139128918,0.0004997501249375,0.0004997501249375,1.0,0.0004997501249375,0.0004997501249375,0.0004997501249375
strat400,22,blocks.22,0.7077508359390718,0.4906925439121157,0.7043412799172581,1.621595044770384,0.2595882860150109,0.2479039363733566,0.484844221165887,-0.8792620893539702,0.9618315844281848,0.6875,0.4975,0.3932358703493664,0.05,0.989760573315736,0.9051531192098464,0.997226465922181,0.0027352397889333,0.0456826247619628,0.2595882860150205,0.3932358703493769,0.0361081627941459,0.067262204908821,0.0004997501249375,0.0004997501249375,1.0,1.0,0.0004997501249375,0.0004997501249375
strat400,23,blocks.23,0.8261261727591886,0.5310098864978833,0.812274721336053,1.5056062339412597,0.3596308367388778,0.3770967961918341,0.424368578555177,-0.8446167186905883,0.9466426857678518,0.8,0.6275,0.4603544721354,0.05,0.9904850315184566,0.9218241341319372,0.997076318531397,0.001350243083411,0.0456068905706394,0.3596308367388705,0.4603544721353977,0.0484987440147845,0.0803005883934525,0.0004997501249375,0.0004997501249375,0.0004997501249375,0.0004997501249375,0.0004997501249375,0.0004997501249375
strat400,24,blocks.24,1.1035822528066994,0.5549983023965355,1.7130848642283945,0.5847353840082964,0.568313120318748,0.6046664232107225,0.1741296201372011,-0.1659293820039879,0.8466938620579854,0.9875,0.9375,0.5819488586834054,0.05,0.987630698544399,0.9612872781997216,0.9938534866338226,-0.0008345951875966,0.04602322761506,0.568313120318749,0.5819488586834065,0.1764046722864101,0.1960749089985899,0.0004997501249375,0.0004997501249375,1.0,1.0,0.0004997501249375,0.0004997501249375
strat400,25,blocks.25,1.516883418696111,0.5999514642873494,2.269036458065875,0.4776238714266394,0.6130669297022262,0.6484215438000851,0.1630413800916022,-0.1271005099838336,0.8593507825091562,0.99,0.965,0.621042924101723,0.05,0.9902766554306728,0.9732036113979816,0.9948242987744882,-0.0026457928904376,0.0449868724529066,0.6130669297022264,0.6210429241017232,0.2174459918083816,0.2323852255983767,0.0004997501249375,0.0004997501249375,1.0,1.0,0.0004997501249375,0.0004997501249375
strat400,26,blocks.26,2.558194966736361,0.6735345136077817,3.5911482601481275,0.337354914109475,0.6813076099539398,0.7194522368228685,0.1486103895920611,-0.1297573536576446,0.8881175597073027,0.9975,0.9825,0.6852412799747866,0.05,0.9939382971428996,0.9873790232868326,0.9964790535374954,-0.0055008757260898,0.0429433213978391,0.6813076099539412,0.6852412799747882,0.3177411788458729,0.3270140087721139,0.0004997501249375,0.0004997501249375,1.0,1.0,0.0004997501249375,0.0004997501249375
strat400,27,blocks.27,5.630809715805664,0.7434682612318583,7.425158023999513,0.2407888292984649,0.7391987522966812,0.7749297933693338,0.1358946061753534,-0.0658456792924637,0.9166069429573024,0.9975,0.99,0.741421218138084,0.05,0.9962199493716816,0.9919662649680482,0.9978617072330472,-0.0029731486693841,0.0425437385718728,0.7391987522966817,0.7414212181380848,0.4773357548732122,0.4821842143242409,0.0004997501249375,0.0004997501249375,1.0,1.0,0.0004997501249375,0.0004997501249375
strat400,28,blocks.28,1188.5051353871595,0.8453083939023538,1320.6351731208988,0.4288048977653141,0.8196880305893033,0.8761162991296306,0.1982956492014156,-0.7225472010262821,0.9760728215849424,0.985,0.98,0.8234954800426258,0.05,0.9983087975809752,0.9948518839459248,0.9994481063995264,0.0027476511218902,0.0394588652296794,0.8196880305893093,0.823495480042632,0.6151727011558376,0.620845658755847,0.0004997501249375,0.0004997501249375,1.0,1.0,0.0004997501249375,0.0004997501249375
strat400,29,blocks.29,1013751.0952154036,0.8214613056229898,1190963.447720298,0.4171377932407918,0.7914674183595198,0.87136210598783,0.2465568773926181,-0.5766702694184669,0.997519720716986,0.975,0.9575,0.7945092447482742,0.05,0.9984589720121736,0.9920128094702844,0.9998134671052572,0.0073616596021348,0.0413384718710646,0.7914674183595694,0.7945092447483241,0.5459988215774968,0.549164154186679,0.0004997501249375,0.0004997501249375,1.0,1.0,0.0004997501249375,0.0004997501249375
strat400,30,blocks.30,884393715605.061,0.9599484018085428,842495452097.6672,0.6161693522500894,0.9319236647342732,0.9909663045164973,0.2524384579357436,-0.9892914876031036,0.9998662204962364,0.9775,0.9775,0.9325948110320844,0.05,0.9999244073470333,0.9991920905392552,0.9999943343056614,0.0209128760475109,0.0342124010691,0.931923664734284,0.9325948110320954,0.6754543012554108,0.6775321027671546,0.0004997501249375,0.0004997501249375,1.0,1.0,0.0004997501249375,0.0004997501249375
strat400,31,blocks.31,884393715605.061,0.9599484018085428,842495452097.6672,0.6161693522500894,0.9319236647342732,0.9909663045164973,0.2524384579357436,-0.9892914876031036,0.9998662204962364,0.9775,0.9775,0.9325948110320844,0.05,0.9999217149282734,0.9992795886362764,0.9999956557216668,0.0261316487960156,0.0360803052018009,0.931923664734284,0.9325948110320954,0.673702617146444,0.6757769065306563,0.0004997501249375,0.0004997501249375,1.0,1.0,0.0004997501249375,0.0004997501249375
