family,spearman_geodesic_gc
adam_metallopeptidase,0.27078136469689756
adamts_metallopeptidase,0.23163120232622836
adrenoceptor,0.555765458913679
alcohol_dehydrogenase,0.2252998268182154
aldehyde_dehydrogenase,0.15533176169498955
aldo_keto_reductase,0.3287333568196633
alkaline_phosphatase,0.28750622004621457
arachidonate_lipoxygenase,0.3073926654718435
arf_gtpase,0.38204352887588205
carbonic_anhydrase,0.3187660723042119
cxc_chemokine_receptor,0.537558533268694
cytochrome_p450,0.3042440747842254
dopamine_receptor,0.38488640985285494
ectonucleotide_pyrophosphatase,0.23213855234033856
ferritin,0.4146728809151702
flavin_monooxygenase,0.22568548512700692
globins,0.4927488015117369
glutamate_metabotropic,0.28393814916368054
glutaredoxin,0.458888946048964
glutathione_peroxidase,0.4244183258212414
glutathione_s_transferase,0.2832329443430295
guanylate_binding_protein,0.26044594694050605
heme_oxygenase,0.4562173762106501
histamine_receptor,0.24916252545613865
histone_deacetylase_classI,0.17342878886176627
histone_h4,0.725050612241331
hox,0.4608760728139544
m14_carboxypeptidase,0.2094095142659749
matrix_metalloproteinase,0.3200204507674089
metallothionein,0.10449702012588823
muscarinic_receptor,0.5280745392658553
nadph_oxidase,0.1087867338542513
nitric_oxide_synthase,0.4653675206509013
olfactory_receptors,0.3866672338567636
opsins,0.24276747126606987
p2y_receptor,0.26283809438647066
peroxidase,0.2985351163523279
peroxiredoxin,0.3886883084992364
phosphodiesterase,0.22266843111335713
rab_gtpase,0.288591588976409
ras_gtpases,0.28908931865672394
rho_gtpase,0.3699506068250152
serine_protease,0.2933838738218641
serotonin_receptor,0.353299174679861
steap_metalloreductase,0.2992959091230147
sulfotransferase,0.20720615440640192
taste2_receptor,0.38911872145767484
udp_glucuronosyltransferase,0.09159952203583534
