family,spearman_geodesic_gc
adam_metallopeptidase,0.26854451101274496
adamts_metallopeptidase,0.24212062284688868
adrenoceptor,0.5494106345394031
alcohol_dehydrogenase,0.24937968561497703
aldehyde_dehydrogenase,0.16489665193698735
aldo_keto_reductase,0.3218660775166311
alkaline_phosphatase,0.2926110902000009
arachidonate_lipoxygenase,0.32273330794469063
arf_gtpase,0.3827672191530319
carbonic_anhydrase,0.30089858964012306
cxc_chemokine_receptor,0.5251821318114648
cytochrome_p450,0.30459810781696933
dopamine_receptor,0.36020225428066066
ectonucleotide_pyrophosphatase,0.2296482901766875
ferritin,0.42162583651845537
flavin_monooxygenase,0.23295226202626185
globins,0.4878119114368174
glutamate_metabotropic,0.28673879818343945
glutaredoxin,0.4622659242145289
glutathione_peroxidase,0.42756799390152617
glutathione_s_transferase,0.2696239508161995
guanylate_binding_protein,0.2693090877467713
heme_oxygenase,0.3905525116811316
histamine_receptor,0.26134441394843927
histone_deacetylase_classI,0.17641976155647407
histone_h4,0.7064383239974217
hox,0.45776750067150274
m14_carboxypeptidase,0.21230688329066183
matrix_metalloproteinase,0.31984196268979
metallothionein,0.12751760525917324
muscarinic_receptor,0.5377035480592491
nadph_oxidase,0.10841818175169587
nitric_oxide_synthase,0.46548100690162886
olfactory_receptors,0.3823556753631855
opsins,0.2513132408479012
p2y_receptor,0.26539331122686594
peroxidase,0.28810996482817314
peroxiredoxin,0.3982730092416358
phosphodiesterase,0.22274264213857042
rab_gtpase,0.28812931982944046
ras_gtpases,0.2995464618092529
rho_gtpase,0.3779886703867894
serine_protease,0.28706228303104847
serotonin_receptor,0.34583009429266115
steap_metalloreductase,0.3107703624976709
sulfotransferase,0.19929486855368247
taste2_receptor,0.3852644771480827
udp_glucuronosyltransferase,0.09536640848363612
