family,spearman_geodesic_kmer
adam_metallopeptidase,0.6250066546829087
adamts_metallopeptidase,0.6601352173986251
adrenoceptor,0.7145810825725125
alcohol_dehydrogenase,0.4167858879088825
aldehyde_dehydrogenase,0.5706823054105283
aldo_keto_reductase,0.598951939020197
alkaline_phosphatase,0.7499486935495554
arachidonate_lipoxygenase,0.7195641657048828
arf_gtpase,0.4925851825562957
carbonic_anhydrase,0.3880160362078154
cxc_chemokine_receptor,0.7958654747774506
cytochrome_p450,0.6138339006072815
dopamine_receptor,0.5500205026558296
ectonucleotide_pyrophosphatase,0.5693777073674903
ferritin,0.7901989333643704
flavin_monooxygenase,0.4189880426692472
globins,0.7321540738137937
glutamate_metabotropic,0.4491777901136343
glutaredoxin,0.617317022473961
glutathione_peroxidase,0.6402081722443934
glutathione_s_transferase,0.3601172963944122
guanylate_binding_protein,0.6104084321475625
heme_oxygenase,0.6816193240721542
histamine_receptor,0.6622819786110928
histone_deacetylase_classI,0.5516233400057831
histone_h4,0.6279343844561237
hox,0.6846512638198439
m14_carboxypeptidase,0.5918651081204639
matrix_metalloproteinase,0.6188586378731749
metallothionein,0.42506587008791175
muscarinic_receptor,0.7669556786984355
nadph_oxidase,0.46178810216562577
nitric_oxide_synthase,0.7225793069386796
olfactory_receptors,0.46566528551800956
opsins,0.46828348497160066
p2y_receptor,0.713910502057191
peroxidase,0.6623796909005979
peroxiredoxin,0.5056309081128978
phosphodiesterase,0.5548643756126983
rab_gtpase,0.5081557278420719
ras_gtpases,0.5821204788079525
rho_gtpase,0.6277931986520209
serine_protease,0.5398100653997508
serotonin_receptor,0.6509497709870924
steap_metalloreductase,0.48815642122394554
sulfotransferase,0.47708253156837327
taste2_receptor,0.5059313657658503
udp_glucuronosyltransferase,0.39939772052071515
