condition,family,rho_angular_vs_natural,rho_angular_speciestree,written_at,generator
gc_match,ferritin,0.5616100554486976,0.33389139342406016,2026-08-31,mammal_controls_score:transcript_cdsmask
gc_match,flavin_monooxygenase,0.33170410464350875,0.261136924715931,2026-08-31,mammal_controls_score:transcript_cdsmask
gc_match,globins,0.5697970005253583,0.3463152136591543,2026-08-31,mammal_controls_score:transcript_cdsmask
gc_match,glutamate_metabotropic,0.4363370078027572,0.19346010996101454,2026-08-31,mammal_controls_score:transcript_cdsmask
gc_match,glutaredoxin,0.586412767534422,0.3774215283830763,2026-08-31,mammal_controls_score:transcript_cdsmask
gc_match,glutathione_peroxidase,0.40105438545369454,0.11120229533134628,2026-08-31,mammal_controls_score:transcript_cdsmask
gc_match,glutathione_s_transferase,0.2978714083211958,0.2058708741369912,2026-08-31,mammal_controls_score:transcript_cdsmask
gc_match,guanylate_binding_protein,0.39249011857707505,0.01508563899868249,2026-08-31,mammal_controls_score:transcript_cdsmask
gc_match,heme_oxygenase,0.49974082521252333,0.007443499896330085,2026-08-31,mammal_controls_score:transcript_cdsmask
gc_match,histamine_receptor,0.5062188614707281,0.3132373208641991,2026-08-31,mammal_controls_score:transcript_cdsmask
gc_match,histone_deacetylase_classI,0.4672944037346058,0.3340082149959222,2026-08-31,mammal_controls_score:transcript_cdsmask
gc_match,histone_h4,0.8221532091097309,-0.16516961299569996,2026-08-31,mammal_controls_score:transcript_cdsmask
gc_match,hox,0.33198332074714093,0.22572997035414533,2026-08-31,mammal_controls_score:transcript_cdsmask
gc_match,m14_carboxypeptidase,0.4227604681510153,0.2878010309103081,2026-08-31,mammal_controls_score:transcript_cdsmask
gc_match,matrix_metalloproteinase,0.5318896329182127,0.2574745192368866,2026-08-31,mammal_controls_score:transcript_cdsmask
gc_match,metallothionein,0.03473412399195247,0.18710790567102625,2026-08-31,mammal_controls_score:transcript_cdsmask
gc_match,muscarinic_receptor,0.5176265305804775,0.4161621779618029,2026-08-31,mammal_controls_score:transcript_cdsmask
gc_match,nadph_oxidase,0.437730579402821,0.2692204153935319,2026-08-31,mammal_controls_score:transcript_cdsmask
gc_match,nitric_oxide_synthase,0.5109222364545092,0.3644355694854757,2026-08-31,mammal_controls_score:transcript_cdsmask
gc_match,olfactory_receptors,0.2723686271443646,0.10680135139967133,2026-08-31,mammal_controls_score:transcript_cdsmask
gc_match,opsins,0.3859282727291539,0.11779789950500348,2026-08-31,mammal_controls_score:transcript_cdsmask
gc_match,p2y_receptor,0.2765182005533268,0.01685824067794575,2026-08-31,mammal_controls_score:transcript_cdsmask
gc_match,peroxidase,0.5542315355850762,0.3973702187548417,2026-08-31,mammal_controls_score:transcript_cdsmask
gc_match,peroxiredoxin,0.39366068830907425,0.4398922247194009,2026-08-31,mammal_controls_score:transcript_cdsmask
gc_match,phosphodiesterase,0.5061024419805487,0.3181040161352006,2026-08-31,mammal_controls_score:transcript_cdsmask
gc_match,rab_gtpase,0.3626664439789659,0.2733649733638403,2026-08-31,mammal_controls_score:transcript_cdsmask
gc_match,ras_gtpases,0.3245396629685482,0.15471387523698593,2026-08-31,mammal_controls_score:transcript_cdsmask
gc_match,rho_gtpase,0.41094338318282597,0.2640184636338785,2026-08-31,mammal_controls_score:transcript_cdsmask
gc_match,serine_protease,0.43115755842118786,0.22548558425495613,2026-08-31,mammal_controls_score:transcript_cdsmask
gc_match,serotonin_receptor,0.26724530837082855,0.21606329091586002,2026-08-31,mammal_controls_score:transcript_cdsmask
gc_match,steap_metalloreductase,0.5590947533279444,0.3820939903846568,2026-08-31,mammal_controls_score:transcript_cdsmask
gc_match,sulfotransferase,0.43247100455389514,0.27451719359963955,2026-08-31,mammal_controls_score:transcript_cdsmask
gc_match,taste2_receptor,0.23943716294072626,0.19463457316326407,2026-08-31,mammal_controls_score:transcript_cdsmask
gc_match,udp_glucuronosyltransferase,0.25371167750846896,0.12753817780555746,2026-08-31,mammal_controls_score:transcript_cdsmask
dinuc_shuffle,adam_metallopeptidase,0.5787673196354193,0.28236942496494677,2026-08-31,mammal_controls_score:transcript_cdsmask
dinuc_shuffle,adamts_metallopeptidase,0.6464016870948326,0.4378807269258964,2026-08-31,mammal_controls_score:transcript_cdsmask
dinuc_shuffle,adrenoceptor,0.5881262694598028,0.41775716022445336,2026-08-31,mammal_controls_score:transcript_cdsmask
dinuc_shuffle,alcohol_dehydrogenase,0.37310924369747894,0.26355996944232235,2026-08-31,mammal_controls_score:transcript_cdsmask
dinuc_shuffle,aldehyde_dehydrogenase,0.5832049066964043,0.3797093396250338,2026-08-31,mammal_controls_score:transcript_cdsmask
dinuc_shuffle,aldo_keto_reductase,0.5756474685931763,0.6144165795740204,2026-08-31,mammal_controls_score:transcript_cdsmask
dinuc_shuffle,alkaline_phosphatase,0.480727219117312,0.2380918874726924,2026-08-31,mammal_controls_score:transcript_cdsmask
dinuc_shuffle,arachidonate_lipoxygenase,0.6964966999890696,0.45735478421891834,2026-08-31,mammal_controls_score:transcript_cdsmask
dinuc_shuffle,arf_gtpase,0.4249691845581793,0.3552794485595709,2026-08-31,mammal_controls_score:transcript_cdsmask
dinuc_shuffle,carbonic_anhydrase,0.2876128900512796,0.22004770312160588,2026-08-31,mammal_controls_score:transcript_cdsmask
dinuc_shuffle,cxc_chemokine_receptor,0.7170505609079431,0.354818455528035,2026-08-31,mammal_controls_score:transcript_cdsmask
dinuc_shuffle,cytochrome_p450,0.6159143779440265,0.45515216557718263,2026-08-31,mammal_controls_score:transcript_cdsmask
dinuc_shuffle,dopamine_receptor,0.4985031118151718,0.3251011515267209,2026-08-31,mammal_controls_score:transcript_cdsmask
dinuc_shuffle,ectonucleotide_pyrophosphatase,0.5826959302035994,0.26086169697672273,2026-08-31,mammal_controls_score:transcript_cdsmask
dinuc_shuffle,ferritin,0.5785146110186798,0.17802494335858665,2026-08-31,mammal_controls_score:transcript_cdsmask
dinuc_shuffle,flavin_monooxygenase,0.4899557674014606,0.2997818086856688,2026-08-31,mammal_controls_score:transcript_cdsmask
dinuc_shuffle,globins,0.7067529679344412,0.48394805555318116,2026-08-31,mammal_controls_score:transcript_cdsmask
dinuc_shuffle,glutamate_metabotropic,0.4754549761018394,0.2793282037121668,2026-08-31,mammal_controls_score:transcript_cdsmask
dinuc_shuffle,glutaredoxin,0.589027625399475,0.3698108870834475,2026-08-31,mammal_controls_score:transcript_cdsmask
dinuc_shuffle,glutathione_peroxidase,0.5804239766166501,0.17707797789643162,2026-08-31,mammal_controls_score:transcript_cdsmask
dinuc_shuffle,glutathione_s_transferase,0.3316527686261447,0.1637858551293869,2026-08-31,mammal_controls_score:transcript_cdsmask
dinuc_shuffle,guanylate_binding_protein,0.5752964426877469,0.21133069828722,2026-08-31,mammal_controls_score:transcript_cdsmask
dinuc_shuffle,heme_oxygenase,0.595365954799917,0.06756168359941944,2026-08-31,mammal_controls_score:transcript_cdsmask
dinuc_shuffle,histamine_receptor,0.6326239579795125,0.3336479555677107,2026-08-31,mammal_controls_score:transcript_cdsmask
dinuc_shuffle,histone_deacetylase_classI,0.4815070606501303,0.3866559744863822,2026-08-31,mammal_controls_score:transcript_cdsmask
dinuc_shuffle,histone_h4,0.9087593565854437,-0.06502627806975633,2026-08-31,mammal_controls_score:transcript_cdsmask
dinuc_shuffle,hox,0.44318877819983726,0.29939432367616003,2026-08-31,mammal_controls_score:transcript_cdsmask
dinuc_shuffle,m14_carboxypeptidase,0.5463670045606872,0.3953077008484004,2026-08-31,mammal_controls_score:transcript_cdsmask
dinuc_shuffle,matrix_metalloproteinase,0.5987103272126308,0.3191845565729392,2026-08-31,mammal_controls_score:transcript_cdsmask
dinuc_shuffle,metallothionein,0.3061145316929107,0.3189671619020215,2026-08-31,mammal_controls_score:transcript_cdsmask
dinuc_shuffle,muscarinic_receptor,0.626733115923195,0.5977184799397267,2026-08-31,mammal_controls_score:transcript_cdsmask
dinuc_shuffle,nadph_oxidase,0.5663143511379855,0.3258777957352707,2026-08-31,mammal_controls_score:transcript_cdsmask
dinuc_shuffle,nitric_oxide_synthase,0.6679507694910178,0.41081922522953557,2026-08-31,mammal_controls_score:transcript_cdsmask
dinuc_shuffle,olfactory_receptors,0.4444870244446313,0.17297300514987599,2026-08-31,mammal_controls_score:transcript_cdsmask
dinuc_shuffle,opsins,0.4612761010683806,0.1636618594284676,2026-08-31,mammal_controls_score:transcript_cdsmask
dinuc_shuffle,p2y_receptor,0.44760765950920706,0.1459097172557467,2026-08-31,mammal_controls_score:transcript_cdsmask
dinuc_shuffle,peroxidase,0.8012155270909048,0.547972645815008,2026-08-31,mammal_controls_score:transcript_cdsmask
dinuc_shuffle,peroxiredoxin,0.3968836304053574,0.39266795139173893,2026-08-31,mammal_controls_score:transcript_cdsmask
dinuc_shuffle,phosphodiesterase,0.5486799434052293,0.38368855148265585,2026-08-31,mammal_controls_score:transcript_cdsmask
dinuc_shuffle,rab_gtpase,0.41699177891715733,0.2960552240617649,2026-08-31,mammal_controls_score:transcript_cdsmask
dinuc_shuffle,ras_gtpases,0.47615652437251044,0.23816656032162775,2026-08-31,mammal_controls_score:transcript_cdsmask
dinuc_shuffle,rho_gtpase,0.5274887183106308,0.3405305766106393,2026-08-31,mammal_controls_score:transcript_cdsmask
dinuc_shuffle,serine_protease,0.5176561856769858,0.22651208190718955,2026-08-31,mammal_controls_score:transcript_cdsmask
dinuc_shuffle,serotonin_receptor,0.5162342050942059,0.2942665525475534,2026-08-31,mammal_controls_score:transcript_cdsmask
dinuc_shuffle,steap_metalloreductase,0.6456867579614928,0.3140063916206865,2026-08-31,mammal_controls_score:transcript_cdsmask
dinuc_shuffle,sulfotransferase,0.46266201230375315,0.3309014021834519,2026-08-31,mammal_controls_score:transcript_cdsmask
dinuc_shuffle,taste2_receptor,0.3694987001071612,0.327114816014304,2026-08-31,mammal_controls_score:transcript_cdsmask
dinuc_shuffle,udp_glucuronosyltransferase,0.3610017285150975,0.3136139855391192,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer4_shuffle,adam_metallopeptidase,0.5861897996971152,0.3362799063116518,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer4_shuffle,adamts_metallopeptidase,0.6507611378192374,0.4338894015899074,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer4_shuffle,adrenoceptor,0.5921482849342148,0.43417110306602424,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer4_shuffle,alcohol_dehydrogenase,0.16642822418223485,0.20727828321411207,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer4_shuffle,aldehyde_dehydrogenase,0.5540152530200585,0.3965222909488355,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer4_shuffle,aldo_keto_reductase,0.632295938950689,0.6721569109485601,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer4_shuffle,alkaline_phosphatase,0.5921957299666277,0.2835966922654229,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer4_shuffle,arachidonate_lipoxygenase,0.6821726914423261,0.42367843873463507,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer4_shuffle,arf_gtpase,0.4125789446460259,0.32035912103653735,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer4_shuffle,carbonic_anhydrase,0.2966169349276986,0.2280696994863165,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer4_shuffle,cxc_chemokine_receptor,0.5726882055717898,0.29498720858465705,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer4_shuffle,cytochrome_p450,0.5981596694849296,0.4562390328211532,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer4_shuffle,dopamine_receptor,0.5628432566463902,0.2912149147811445,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer4_shuffle,ectonucleotide_pyrophosphatase,0.5522427822203971,0.23646849669943215,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer4_shuffle,ferritin,0.6396355020628445,0.22059492859306853,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer4_shuffle,flavin_monooxygenase,0.4552421682985857,0.3269156372510277,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer4_shuffle,globins,0.6817720030988225,0.43167144824887876,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer4_shuffle,glutamate_metabotropic,0.5052797568287133,0.2660202876463075,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer4_shuffle,glutaredoxin,0.6167670650771102,0.3277063534038835,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer4_shuffle,glutathione_peroxidase,0.5576781106396493,0.15487315469075535,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer4_shuffle,glutathione_s_transferase,0.384382504211693,0.2077999268040431,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer4_shuffle,guanylate_binding_protein,0.5140974967061923,0.3033596837944664,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer4_shuffle,heme_oxygenase,0.6059921210864607,0.1432199875596102,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer4_shuffle,histamine_receptor,0.6052053341394219,0.2563177742882822,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer4_shuffle,histone_deacetylase_classI,0.4965200955973592,0.3844696206350179,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer4_shuffle,histone_h4,0.9428412167542602,-0.03989488772097469,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer4_shuffle,hox,0.4153652935979227,0.27255844119064376,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer4_shuffle,m14_carboxypeptidase,0.5242737707409041,0.35027014599051365,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer4_shuffle,matrix_metalloproteinase,0.6361887983899766,0.32361478423375595,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer4_shuffle,metallothionein,0.23929838316110064,0.3343073427166537,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer4_shuffle,muscarinic_receptor,0.6877862187563681,0.5737905291381227,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer4_shuffle,nadph_oxidase,0.557279127738089,0.35420690483555956,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer4_shuffle,nitric_oxide_synthase,0.6480107255695677,0.3907877092344978,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer4_shuffle,olfactory_receptors,0.47066541339612195,0.1686194798507524,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer4_shuffle,opsins,0.446123240234301,0.15457583690081964,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer4_shuffle,p2y_receptor,0.44660977027205045,0.15549410219519136,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer4_shuffle,peroxidase,0.8028404209584841,0.5407331004837093,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer4_shuffle,peroxiredoxin,0.45810072561470216,0.42324214890734807,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer4_shuffle,phosphodiesterase,0.5397700688301414,0.36830760463561946,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer4_shuffle,rab_gtpase,0.4294733039267898,0.31375509886914327,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer4_shuffle,ras_gtpases,0.4315447365979265,0.21208134051983768,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer4_shuffle,rho_gtpase,0.5035599858330692,0.3648956212547693,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer4_shuffle,serine_protease,0.5249762011091716,0.270733296622688,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer4_shuffle,serotonin_receptor,0.46385743812794084,0.29745067553016635,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer4_shuffle,steap_metalloreductase,0.6687551554540199,0.2960048837288451,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer4_shuffle,sulfotransferase,0.45259070782282346,0.32435814831929616,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer4_shuffle,taste2_receptor,0.38099761043356306,0.3561018730152817,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer4_shuffle,udp_glucuronosyltransferase,0.5227585248975624,0.4111394695619295,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer6_shuffle,adam_metallopeptidase,0.6025457587761968,0.3139338783193984,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer6_shuffle,adamts_metallopeptidase,0.6532565020742684,0.42661462921003296,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer6_shuffle,adrenoceptor,0.6154174053363448,0.40176579745585383,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer6_shuffle,alcohol_dehydrogenase,0.2791999444405861,-0.005750399333287032,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer6_shuffle,aldehyde_dehydrogenase,0.5691622995140018,0.41135576432122595,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer6_shuffle,aldo_keto_reductase,0.5996009565487974,0.6339607080142297,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer6_shuffle,alkaline_phosphatase,0.36719472477986403,0.24547665956334683,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer6_shuffle,arachidonate_lipoxygenase,0.6700684446774775,0.3780727714177432,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer6_shuffle,arf_gtpase,0.4324404238513702,0.31627066052271435,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer6_shuffle,carbonic_anhydrase,0.2553819901848087,0.21583907696926938,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer6_shuffle,cxc_chemokine_receptor,0.6306329744111072,0.31523581987241805,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer6_shuffle,cytochrome_p450,0.5959814664154548,0.4724226051711015,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer6_shuffle,dopamine_receptor,0.5187417795069569,0.27789498386671724,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer6_shuffle,ectonucleotide_pyrophosphatase,0.5797254093306556,0.2324213808469387,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer6_shuffle,ferritin,0.5655018816725396,0.3033354268764638,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer6_shuffle,flavin_monooxygenase,0.5045953468922796,0.38354292224514464,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer6_shuffle,globins,0.6685245810124513,0.4060404359547693,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer6_shuffle,glutamate_metabotropic,0.43230304966426314,0.2988013877401585,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer6_shuffle,glutaredoxin,0.4887267060212249,0.35516798088816587,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer6_shuffle,glutathione_peroxidase,0.5738713456056785,0.19243542850990777,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer6_shuffle,glutathione_s_transferase,0.4003981007201447,0.2234860148000283,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer6_shuffle,guanylate_binding_protein,0.5880105401844532,0.23590250329380766,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer6_shuffle,heme_oxygenase,0.5725171055359733,-0.05146174580136844,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer6_shuffle,histamine_receptor,0.5821579872795165,0.3836078001665706,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer6_shuffle,histone_deacetylase_classI,0.5269320306514131,0.39877959877925107,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer6_shuffle,histone_h4,0.91468386685778,-0.01433349259436216,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer6_shuffle,hox,0.4403091202355534,0.2602036530212067,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer6_shuffle,m14_carboxypeptidase,0.5486829043306146,0.3476180842382774,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer6_shuffle,matrix_metalloproteinase,0.6452606907484898,0.3400536340810558,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer6_shuffle,metallothionein,0.07565861752094241,0.17695796468339367,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer6_shuffle,muscarinic_receptor,0.6841132335884511,0.5718312891381373,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer6_shuffle,nadph_oxidase,0.5643209281477222,0.31483888057960313,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer6_shuffle,nitric_oxide_synthase,0.6752804677941469,0.4125697077893813,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer6_shuffle,olfactory_receptors,0.47354034424322505,0.18681237304106574,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer6_shuffle,opsins,0.4629304037906259,0.18016591843444593,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer6_shuffle,p2y_receptor,0.46253205819964244,0.19043624178625765,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer6_shuffle,peroxidase,0.7533558632494008,0.5422306643376407,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer6_shuffle,peroxiredoxin,0.43883694505571713,0.4034036991136495,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer6_shuffle,phosphodiesterase,0.5356234991178117,0.3492582111283005,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer6_shuffle,rab_gtpase,0.41373149064501286,0.28675877566446245,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer6_shuffle,ras_gtpases,0.4307002267783387,0.2147940285907491,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer6_shuffle,rho_gtpase,0.5471930323035966,0.3685894149776992,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer6_shuffle,serine_protease,0.5145535652070655,0.28126474090079173,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer6_shuffle,serotonin_receptor,0.583990283337787,0.41136607083011645,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer6_shuffle,steap_metalloreductase,0.6896351233183896,0.3824867185676564,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer6_shuffle,sulfotransferase,0.4293880084562437,0.33363254550613136,2026-08-31,mammal_controls_score:transcript_cdsmask
