condition,rho_vs_natural_between,between_metric,degenerate_block,written_at,generator
natural,1.0,wasserstein,True,2026-08-31,mammal_controls_score:transcript_cdsmask
gc_match,0.6496799496725872,wasserstein,True,2026-08-31,mammal_controls_score:transcript_cdsmask
dinuc_shuffle,0.6862225145275659,wasserstein,True,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer4_shuffle,0.6851763956861578,wasserstein,True,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer6_shuffle,0.6900061922677136,wasserstein,True,2026-08-31,mammal_controls_score:transcript_cdsmask
synonymous_recode,0.892637112594276,wasserstein,True,2026-08-31,mammal_controls_score:transcript_cdsmask
missense_subset,0.7391418641660503,wasserstein,True,2026-08-31,mammal_controls_score:transcript_cdsmask
paired_p3_syn,0.8914622271585864,wasserstein,True,2026-08-31,mammal_controls_score:transcript_cdsmask
paired_p3_missense,0.6934753236768785,wasserstein,True,2026-08-31,mammal_controls_score:transcript_cdsmask
