condition,rho_vs_natural_between,between_metric,degenerate_block,written_at,generator
natural,1.0,wasserstein,False,2026-08-31,mammal_controls_score:transcript_cdsmask
gc_match,0.7502783644313173,wasserstein,False,2026-08-31,mammal_controls_score:transcript_cdsmask
dinuc_shuffle,0.7602874275059793,wasserstein,False,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer4_shuffle,0.772850435222059,wasserstein,False,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer6_shuffle,0.7786323738565204,wasserstein,False,2026-08-31,mammal_controls_score:transcript_cdsmask
synonymous_recode,0.9843688424405732,wasserstein,False,2026-08-31,mammal_controls_score:transcript_cdsmask
missense_subset,0.9606591508534976,wasserstein,False,2026-08-31,mammal_controls_score:transcript_cdsmask
paired_p3_syn,0.9697002446456601,wasserstein,False,2026-08-31,mammal_controls_score:transcript_cdsmask
paired_p3_missense,0.9067810791147273,wasserstein,False,2026-08-31,mammal_controls_score:transcript_cdsmask
