condition,rho_vs_natural_between,between_metric,degenerate_block,written_at,generator
natural,1.0,wasserstein,False,2026-08-31,mammal_controls_score:transcript_cdsmask
gc_match,0.6779189378629655,wasserstein,False,2026-08-31,mammal_controls_score:transcript_cdsmask
dinuc_shuffle,0.7022057338850586,wasserstein,False,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer4_shuffle,0.713543364543939,wasserstein,False,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer6_shuffle,0.7065493009172051,wasserstein,False,2026-08-31,mammal_controls_score:transcript_cdsmask
synonymous_recode,0.9879931776864792,wasserstein,False,2026-08-31,mammal_controls_score:transcript_cdsmask
missense_subset,0.9536063099293285,wasserstein,False,2026-08-31,mammal_controls_score:transcript_cdsmask
paired_p3_syn,0.9802578679599703,wasserstein,False,2026-08-31,mammal_controls_score:transcript_cdsmask
paired_p3_missense,0.8871845191267096,wasserstein,False,2026-08-31,mammal_controls_score:transcript_cdsmask
