condition,family,rho_angular_vs_natural,rho_angular_speciestree,written_at,generator
gc_match,ferritin,0.36881224642210453,0.48929359023523167,2026-08-31,mammal_controls_score:transcript_cdsmask
gc_match,flavin_monooxygenase,0.5619654549144946,0.38065914696463343,2026-08-31,mammal_controls_score:transcript_cdsmask
gc_match,globins,0.38902539923764734,0.3036699223583821,2026-08-31,mammal_controls_score:transcript_cdsmask
gc_match,glutamate_metabotropic,0.4452053661031541,0.22445377210974965,2026-08-31,mammal_controls_score:transcript_cdsmask
gc_match,glutaredoxin,0.299369902877087,0.16381420125440807,2026-08-31,mammal_controls_score:transcript_cdsmask
gc_match,glutathione_peroxidase,0.30853215242952003,0.2355701116198823,2026-08-31,mammal_controls_score:transcript_cdsmask
gc_match,glutathione_s_transferase,0.27875696885895274,0.18445535015087255,2026-08-31,mammal_controls_score:transcript_cdsmask
gc_match,guanylate_binding_protein,0.2903820816864295,0.391897233201581,2026-08-31,mammal_controls_score:transcript_cdsmask
gc_match,heme_oxygenase,0.7440908148455319,0.39950238440804475,2026-08-31,mammal_controls_score:transcript_cdsmask
gc_match,histamine_receptor,0.4504405581975345,0.3014237829142422,2026-08-31,mammal_controls_score:transcript_cdsmask
gc_match,histone_deacetylase_classI,0.5281462497698195,0.3428907592343421,2026-08-31,mammal_controls_score:transcript_cdsmask
gc_match,histone_h4,0.27047300525561396,-0.2559643255295429,2026-08-31,mammal_controls_score:transcript_cdsmask
gc_match,hox,0.27643751220146545,0.12381411948805965,2026-08-31,mammal_controls_score:transcript_cdsmask
gc_match,m14_carboxypeptidase,0.5608412887004239,0.3503657272805502,2026-08-31,mammal_controls_score:transcript_cdsmask
gc_match,matrix_metalloproteinase,0.5060942056571347,0.3333940561733729,2026-08-31,mammal_controls_score:transcript_cdsmask
gc_match,metallothionein,0.03452840408220835,-0.036458674694998174,2026-08-31,mammal_controls_score:transcript_cdsmask
gc_match,muscarinic_receptor,0.17133258466066353,0.09823360176241494,2026-08-31,mammal_controls_score:transcript_cdsmask
gc_match,nadph_oxidase,0.7353932901811167,0.15566815433855577,2026-08-31,mammal_controls_score:transcript_cdsmask
gc_match,nitric_oxide_synthase,0.2595931471092599,0.06599417670363583,2026-08-31,mammal_controls_score:transcript_cdsmask
gc_match,olfactory_receptors,0.03592545188482934,-0.004433742821227316,2026-08-31,mammal_controls_score:transcript_cdsmask
gc_match,opsins,0.5037190984361714,0.11865657499320087,2026-08-31,mammal_controls_score:transcript_cdsmask
gc_match,p2y_receptor,0.1850741399666786,0.04962280649095435,2026-08-31,mammal_controls_score:transcript_cdsmask
gc_match,peroxidase,0.7330445830596346,0.3345487354864611,2026-08-31,mammal_controls_score:transcript_cdsmask
gc_match,peroxiredoxin,0.5263375842305096,0.3768286348697506,2026-08-31,mammal_controls_score:transcript_cdsmask
gc_match,phosphodiesterase,0.670627502728611,0.29731791613198866,2026-08-31,mammal_controls_score:transcript_cdsmask
gc_match,rab_gtpase,0.37623327117721683,0.26235740577514155,2026-08-31,mammal_controls_score:transcript_cdsmask
gc_match,ras_gtpases,0.29714918994109396,0.2699711684740181,2026-08-31,mammal_controls_score:transcript_cdsmask
gc_match,rho_gtpase,0.4130419503975668,0.18482028016920654,2026-08-31,mammal_controls_score:transcript_cdsmask
gc_match,serine_protease,0.42632867500064264,0.262434470125032,2026-08-31,mammal_controls_score:transcript_cdsmask
gc_match,serotonin_receptor,0.3599325121528385,0.25276273039212316,2026-08-31,mammal_controls_score:transcript_cdsmask
gc_match,steap_metalloreductase,0.353874340875121,0.1971372027916742,2026-08-31,mammal_controls_score:transcript_cdsmask
gc_match,sulfotransferase,0.431553166902039,0.3497668069633068,2026-08-31,mammal_controls_score:transcript_cdsmask
gc_match,taste2_receptor,-0.1313738467734051,-0.03921746058535419,2026-08-31,mammal_controls_score:transcript_cdsmask
gc_match,udp_glucuronosyltransferase,0.6587756865831733,0.3875141792254092,2026-08-31,mammal_controls_score:transcript_cdsmask
dinuc_shuffle,adam_metallopeptidase,0.5770350566891551,0.21257544767716394,2026-08-31,mammal_controls_score:transcript_cdsmask
dinuc_shuffle,adamts_metallopeptidase,0.6827937832861025,0.26865213518087105,2026-08-31,mammal_controls_score:transcript_cdsmask
dinuc_shuffle,adrenoceptor,0.300039965397517,0.2096114941728067,2026-08-31,mammal_controls_score:transcript_cdsmask
dinuc_shuffle,alcohol_dehydrogenase,0.6775053823182164,0.17263004375303836,2026-08-31,mammal_controls_score:transcript_cdsmask
dinuc_shuffle,aldehyde_dehydrogenase,0.5706657694084494,0.28793764802271926,2026-08-31,mammal_controls_score:transcript_cdsmask
dinuc_shuffle,aldo_keto_reductase,0.6119292329865919,0.3469560578963077,2026-08-31,mammal_controls_score:transcript_cdsmask
dinuc_shuffle,alkaline_phosphatase,0.8717381689517911,0.27775655716832187,2026-08-31,mammal_controls_score:transcript_cdsmask
dinuc_shuffle,arachidonate_lipoxygenase,0.6096001075673897,0.4646737336485011,2026-08-31,mammal_controls_score:transcript_cdsmask
dinuc_shuffle,arf_gtpase,0.3307449907383668,0.23350044267400064,2026-08-31,mammal_controls_score:transcript_cdsmask
dinuc_shuffle,carbonic_anhydrase,0.43797226404523565,0.34559424961212853,2026-08-31,mammal_controls_score:transcript_cdsmask
dinuc_shuffle,cxc_chemokine_receptor,0.35163856617157285,0.14441466316684348,2026-08-31,mammal_controls_score:transcript_cdsmask
dinuc_shuffle,cytochrome_p450,0.5051023121577346,0.33205299224916596,2026-08-31,mammal_controls_score:transcript_cdsmask
dinuc_shuffle,dopamine_receptor,0.2932920139820888,0.2709210812878121,2026-08-31,mammal_controls_score:transcript_cdsmask
dinuc_shuffle,ectonucleotide_pyrophosphatase,0.549920381847267,0.4177428015500085,2026-08-31,mammal_controls_score:transcript_cdsmask
dinuc_shuffle,ferritin,0.14221010718336918,0.40198695360285686,2026-08-31,mammal_controls_score:transcript_cdsmask
dinuc_shuffle,flavin_monooxygenase,0.5642548708467447,0.33460069235873513,2026-08-31,mammal_controls_score:transcript_cdsmask
dinuc_shuffle,globins,0.3718225250729475,0.27394398249131513,2026-08-31,mammal_controls_score:transcript_cdsmask
dinuc_shuffle,glutamate_metabotropic,0.4140099446402748,0.19029574073958166,2026-08-31,mammal_controls_score:transcript_cdsmask
dinuc_shuffle,glutaredoxin,0.39919484489473556,0.13471803227914725,2026-08-31,mammal_controls_score:transcript_cdsmask
dinuc_shuffle,glutathione_peroxidase,0.42087037667434674,0.32878897704532595,2026-08-31,mammal_controls_score:transcript_cdsmask
dinuc_shuffle,glutathione_s_transferase,0.21356902058414015,0.17455556721470566,2026-08-31,mammal_controls_score:transcript_cdsmask
dinuc_shuffle,guanylate_binding_protein,0.35335968379446636,0.3539525691699605,2026-08-31,mammal_controls_score:transcript_cdsmask
dinuc_shuffle,heme_oxygenase,0.5751606883682354,0.3557225793074849,2026-08-31,mammal_controls_score:transcript_cdsmask
dinuc_shuffle,histamine_receptor,0.4184396151761685,0.15000307294561616,2026-08-31,mammal_controls_score:transcript_cdsmask
dinuc_shuffle,histone_deacetylase_classI,0.5425129037132206,0.3400401407198057,2026-08-31,mammal_controls_score:transcript_cdsmask
dinuc_shuffle,histone_h4,0.1809205287466157,0.10715082019429846,2026-08-31,mammal_controls_score:transcript_cdsmask
dinuc_shuffle,hox,0.2772351490679371,0.11820738004377766,2026-08-31,mammal_controls_score:transcript_cdsmask
dinuc_shuffle,m14_carboxypeptidase,0.5652552951495463,0.34117726971453227,2026-08-31,mammal_controls_score:transcript_cdsmask
dinuc_shuffle,matrix_metalloproteinase,0.49700454713282033,0.3295691920348153,2026-08-31,mammal_controls_score:transcript_cdsmask
dinuc_shuffle,metallothionein,0.3253587243526063,0.01908737144539785,2026-08-31,mammal_controls_score:transcript_cdsmask
dinuc_shuffle,muscarinic_receptor,0.31297584509033943,0.1514226325593953,2026-08-31,mammal_controls_score:transcript_cdsmask
dinuc_shuffle,nadph_oxidase,0.78823732059424,0.15620980088444877,2026-08-31,mammal_controls_score:transcript_cdsmask
dinuc_shuffle,nitric_oxide_synthase,0.2700798966718492,0.024337203815267976,2026-08-31,mammal_controls_score:transcript_cdsmask
dinuc_shuffle,olfactory_receptors,0.06390493146851578,0.02360713456576105,2026-08-31,mammal_controls_score:transcript_cdsmask
dinuc_shuffle,opsins,0.46231666657368375,0.20787020659028513,2026-08-31,mammal_controls_score:transcript_cdsmask
dinuc_shuffle,p2y_receptor,0.2605759823785073,0.0051572455980169974,2026-08-31,mammal_controls_score:transcript_cdsmask
dinuc_shuffle,peroxidase,0.7474626782925953,0.276114281994677,2026-08-31,mammal_controls_score:transcript_cdsmask
dinuc_shuffle,peroxiredoxin,0.488633024277462,0.38305511330450254,2026-08-31,mammal_controls_score:transcript_cdsmask
dinuc_shuffle,phosphodiesterase,0.6428471405477829,0.2926262130751022,2026-08-31,mammal_controls_score:transcript_cdsmask
dinuc_shuffle,rab_gtpase,0.39940877872200153,0.2791918161946702,2026-08-31,mammal_controls_score:transcript_cdsmask
dinuc_shuffle,ras_gtpases,0.2683178855710002,0.2167244019403138,2026-08-31,mammal_controls_score:transcript_cdsmask
dinuc_shuffle,rho_gtpase,0.3477010931490347,0.2220336874099552,2026-08-31,mammal_controls_score:transcript_cdsmask
dinuc_shuffle,serine_protease,0.403852939446079,0.2733276573808249,2026-08-31,mammal_controls_score:transcript_cdsmask
dinuc_shuffle,serotonin_receptor,0.32654376400035734,0.22925857809301048,2026-08-31,mammal_controls_score:transcript_cdsmask
dinuc_shuffle,steap_metalloreductase,0.39456039717115066,0.23249743210210147,2026-08-31,mammal_controls_score:transcript_cdsmask
dinuc_shuffle,sulfotransferase,0.46458749992173115,0.2900967685170091,2026-08-31,mammal_controls_score:transcript_cdsmask
dinuc_shuffle,taste2_receptor,-0.11484400386521194,-0.05000979025389004,2026-08-31,mammal_controls_score:transcript_cdsmask
dinuc_shuffle,udp_glucuronosyltransferase,0.6700195229606994,0.4802461204867622,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer4_shuffle,adam_metallopeptidase,0.570772796615654,0.23120942207005785,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer4_shuffle,adamts_metallopeptidase,0.6619102531162133,0.22144644403482616,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer4_shuffle,adrenoceptor,0.19046471379313135,0.1829967519860909,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer4_shuffle,alcohol_dehydrogenase,0.6399680533370372,0.20144454476005275,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer4_shuffle,aldehyde_dehydrogenase,0.6022133010983468,0.28468283695963137,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer4_shuffle,aldo_keto_reductase,0.5606961602725192,0.3334259695236687,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer4_shuffle,alkaline_phosphatase,0.805945344645035,0.279921059332824,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer4_shuffle,arachidonate_lipoxygenase,0.4690811177063165,0.3267255429167117,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer4_shuffle,arf_gtpase,0.3222671528107989,0.24127272382401616,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer4_shuffle,carbonic_anhydrase,0.4793602743012709,0.3374497302240171,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer4_shuffle,cxc_chemokine_receptor,0.1499317841148251,0.2708732588395491,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer4_shuffle,cytochrome_p450,0.5209906594410157,0.2939133082717226,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer4_shuffle,dopamine_receptor,0.3312700912699258,0.1916540410785824,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer4_shuffle,ectonucleotide_pyrophosphatase,0.5698621066880246,0.2962100656449932,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer4_shuffle,ferritin,0.5628789640182339,0.36074294611844016,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer4_shuffle,flavin_monooxygenase,0.5823755331334477,0.29991915777930134,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer4_shuffle,globins,0.486171785435311,0.20695025851336438,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer4_shuffle,glutamate_metabotropic,0.4524043792786037,0.10551867175367902,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer4_shuffle,glutaredoxin,0.3814002198878504,0.1478452983418604,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer4_shuffle,glutathione_peroxidase,0.15526062695514095,0.12183742606389021,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer4_shuffle,glutathione_s_transferase,0.21220623116671186,0.22554775734340837,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer4_shuffle,guanylate_binding_protein,0.2964426877470355,0.20988142292490117,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer4_shuffle,heme_oxygenase,0.5762595894671366,0.28578685465477915,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer4_shuffle,histamine_receptor,0.4140110974638761,0.19204182164771105,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer4_shuffle,histone_deacetylase_classI,0.4604511928092905,0.23800011178678968,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer4_shuffle,histone_h4,0.4068960025481765,-0.08987099856665073,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer4_shuffle,hox,0.2658924929850593,0.12272664693488117,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer4_shuffle,m14_carboxypeptidase,0.5439526383935201,0.32462326553080256,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer4_shuffle,matrix_metalloproteinase,0.47461200607210396,0.30474221321281186,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer4_shuffle,metallothionein,-0.009105846360081826,0.01614700797487332,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer4_shuffle,muscarinic_receptor,0.2838098757735202,0.2718865504313266,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer4_shuffle,nadph_oxidase,0.771936067903288,0.11348700379945877,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer4_shuffle,nitric_oxide_synthase,0.3440387444824135,0.1326232677703764,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer4_shuffle,olfactory_receptors,0.04597638491564629,0.043477051914339045,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer4_shuffle,opsins,0.45006935177120844,0.16900186401050146,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer4_shuffle,p2y_receptor,0.19011492727981102,0.005522411166455465,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer4_shuffle,peroxidase,0.7273600121208389,0.2890191919951217,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer4_shuffle,peroxiredoxin,0.36547166409355303,0.37475507141100717,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer4_shuffle,phosphodiesterase,0.6386995534245422,0.2717641247642887,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer4_shuffle,rab_gtpase,0.43778837878256494,0.2520820450466635,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer4_shuffle,ras_gtpases,0.26276783490572664,0.18160063629663822,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer4_shuffle,rho_gtpase,0.34757989980830917,0.22136076784551229,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer4_shuffle,serine_protease,0.36944520934731506,0.25068135114314766,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer4_shuffle,serotonin_receptor,0.31233278926040203,0.15915619355582966,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer4_shuffle,steap_metalloreductase,0.29453939069916224,0.31173469794175124,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer4_shuffle,sulfotransferase,0.49247819422845623,0.2668072540745316,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer4_shuffle,taste2_receptor,0.11683047941464518,0.05821801166341186,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer4_shuffle,udp_glucuronosyltransferase,0.6036759883016567,0.2974678025480164,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer6_shuffle,adam_metallopeptidase,0.614920268596254,0.23956713182361664,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer6_shuffle,adamts_metallopeptidase,0.6667176741347322,0.2365152956518862,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer6_shuffle,adrenoceptor,0.23983366371227982,0.21003559759299956,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer6_shuffle,alcohol_dehydrogenase,0.7152649489547884,0.06032363358566568,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer6_shuffle,aldehyde_dehydrogenase,0.5770561272466825,0.28181255524127113,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer6_shuffle,aldo_keto_reductase,0.5549679325914949,0.28906045242044165,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer6_shuffle,alkaline_phosphatase,0.8522274938683607,0.2558870438127404,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer6_shuffle,arachidonate_lipoxygenase,0.5207617800343047,0.3705530006017919,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer6_shuffle,arf_gtpase,0.3346900128743689,0.22469958327193107,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer6_shuffle,carbonic_anhydrase,0.3435220460014716,0.2474495047146783,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer6_shuffle,cxc_chemokine_receptor,0.25326830982525134,0.030482280821019832,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer6_shuffle,cytochrome_p450,0.4661136669934045,0.30526393534870255,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer6_shuffle,dopamine_receptor,0.32652504107995767,0.31139822237779563,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer6_shuffle,ectonucleotide_pyrophosphatase,0.5473957376035494,0.3239701691929119,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer6_shuffle,ferritin,0.40759417672926157,0.04281114529893883,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer6_shuffle,flavin_monooxygenase,0.5398377628025586,0.3273414715474581,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer6_shuffle,globins,0.45455524037332323,0.22082897454409464,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer6_shuffle,glutamate_metabotropic,0.4280563757784809,0.08760827771483792,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer6_shuffle,glutaredoxin,0.5165274431442954,0.16488888140946087,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer6_shuffle,glutathione_peroxidase,0.3256553539693052,0.0887973219652962,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer6_shuffle,glutathione_s_transferase,0.24902993209809754,0.09930212280514808,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer6_shuffle,guanylate_binding_protein,0.29716732542819496,0.32687747035573117,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer6_shuffle,heme_oxygenase,0.6586149699357247,0.3386274103255235,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer6_shuffle,histamine_receptor,0.4824472054105813,0.28059188647329997,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer6_shuffle,histone_deacetylase_classI,0.5060425351768925,0.28269990697463093,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer6_shuffle,histone_h4,0.24750756489886927,0.2092371396719223,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer6_shuffle,hox,0.2901053790504256,0.14258052652115652,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer6_shuffle,m14_carboxypeptidase,0.5588736525983959,0.3154136533537928,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer6_shuffle,matrix_metalloproteinase,0.4971577626057666,0.29667918158633083,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer6_shuffle,metallothionein,0.05794016793922023,0.06505972809480487,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer6_shuffle,muscarinic_receptor,0.2367541882696724,0.18410282981976656,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer6_shuffle,nadph_oxidase,0.7533625277262793,0.1463939564053667,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer6_shuffle,nitric_oxide_synthase,0.5234908635903707,0.16298733889385203,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer6_shuffle,olfactory_receptors,0.08990971072102193,0.012760081625794785,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer6_shuffle,opsins,0.5032240471739385,0.14107180209672368,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer6_shuffle,p2y_receptor,0.2166699399782447,-0.006880058889164815,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer6_shuffle,peroxidase,0.7121170533150611,0.28245720994212775,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer6_shuffle,peroxiredoxin,0.479480811114182,0.32675539681281995,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer6_shuffle,phosphodiesterase,0.6586378058198842,0.2890222775961217,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer6_shuffle,rab_gtpase,0.4278294343798467,0.20795699977487245,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer6_shuffle,ras_gtpases,0.3333056902540594,0.1792921531175816,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer6_shuffle,rho_gtpase,0.3931342081742743,0.1879198303601417,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer6_shuffle,serine_protease,0.3677284854595397,0.23181442664572954,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer6_shuffle,serotonin_receptor,0.33806046765414055,0.23251291630974963,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer6_shuffle,steap_metalloreductase,0.22661329112832665,0.18096502285963567,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer6_shuffle,sulfotransferase,0.4327642731286564,0.23232303631323922,2026-08-31,mammal_controls_score:transcript_cdsmask
