family,spearman_geodesic_gc
adam_metallopeptidase,0.6736151509151211
adamts_metallopeptidase,0.7354552238249233
adrenoceptor,0.8030225106205026
alcohol_dehydrogenase,0.3823467628386873
aldehyde_dehydrogenase,0.700631790232406
aldo_keto_reductase,0.6483318344331678
alkaline_phosphatase,0.6373129657040798
arachidonate_lipoxygenase,0.816831077366096
arf_gtpase,0.6557418197738019
carbonic_anhydrase,0.5045296575836867
cxc_chemokine_receptor,0.8794092320413331
cytochrome_p450,0.6999858486004866
dopamine_receptor,0.7141317013946366
ectonucleotide_pyrophosphatase,0.7910237177414347
ferritin,0.807714733653897
flavin_monooxygenase,0.7241876464955607
globins,0.8184397801631581
glutamate_metabotropic,0.6001126046332056
glutaredoxin,0.6600912062974145
glutathione_peroxidase,0.6394159312866192
glutathione_s_transferase,0.5106423541022641
guanylate_binding_protein,0.7255399713235882
heme_oxygenase,0.7612313976434303
histamine_receptor,0.7929022306028803
histone_deacetylase_classI,0.592340083787303
histone_h4,0.7892056400409705
hox,0.6674468479441863
m14_carboxypeptidase,0.6882541701153813
matrix_metalloproteinase,0.6830054713703523
metallothionein,0.1540319327108227
muscarinic_receptor,0.8693275284938342
nadph_oxidase,0.7053377211101974
nitric_oxide_synthase,0.812822370627766
olfactory_receptors,0.6582066664845395
opsins,0.5800682819708846
p2y_receptor,0.6700486888523068
peroxidase,0.8355333497378549
peroxiredoxin,0.6019805903862491
phosphodiesterase,0.5952883523120456
rab_gtpase,0.6093766784322855
ras_gtpases,0.5993449151536601
rho_gtpase,0.6992855634266217
serine_protease,0.6810082367439382
serotonin_receptor,0.7078151350861323
steap_metalloreductase,0.7398243255738745
sulfotransferase,0.6843315944032431
taste2_receptor,0.7503774528883197
udp_glucuronosyltransferase,0.7662730974231611
