family,spearman_geodesic_kmer
adam_metallopeptidase,0.5473500781790955
adamts_metallopeptidase,0.42806986929812485
adrenoceptor,0.7930824503176797
alcohol_dehydrogenase,0.4127925550385443
aldehyde_dehydrogenase,0.45989104203919395
aldo_keto_reductase,0.5626106116061962
alkaline_phosphatase,0.3516109793199576
arachidonate_lipoxygenase,0.6741845387761657
arf_gtpase,0.611960369469614
carbonic_anhydrase,0.5320895831127146
cxc_chemokine_receptor,0.6814570784373926
cytochrome_p450,0.6212905916183976
dopamine_receptor,0.709001599661537
ectonucleotide_pyrophosphatase,0.5873087191954224
ferritin,0.691289093498068
flavin_monooxygenase,0.5111806655534918
globins,0.8001994804415519
glutamate_metabotropic,0.43374499674325573
glutaredoxin,0.7544342871394814
glutathione_peroxidase,0.7877116587233844
glutathione_s_transferase,0.6172571243316174
guanylate_binding_protein,0.8406455862977601
heme_oxygenase,0.7649388347501554
histamine_receptor,0.6894320291625938
histone_deacetylase_classI,0.558263612688561
histone_h4,0.7877050485746138
hox,0.7356825687864382
m14_carboxypeptidase,0.5719288958485789
matrix_metalloproteinase,0.6794230633792906
metallothionein,0.656896669705263
muscarinic_receptor,0.6837286731103077
nadph_oxidase,0.3755853184641174
nitric_oxide_synthase,0.7244071681413025
olfactory_receptors,0.6920628725161247
opsins,0.6145522095198687
p2y_receptor,0.5870278217781335
peroxidase,0.5088406535888762
peroxiredoxin,0.6785102942715637
phosphodiesterase,0.5156515110784824
rab_gtpase,0.6384232708584486
ras_gtpases,0.6611501255102848
rho_gtpase,0.6560958796673504
serine_protease,0.5938448591551628
serotonin_receptor,0.6731552893715504
steap_metalloreductase,0.5367817606502637
sulfotransferase,0.5600150145229839
taste2_receptor,0.6843395833524583
udp_glucuronosyltransferase,0.3591520666524053
