family,spearman_geodesic_speciestree
adam_metallopeptidase,0.30059085365326005
adamts_metallopeptidase,0.25611459350885607
adrenoceptor,0.614093430084634
alcohol_dehydrogenase,0.2170775748315855
aldehyde_dehydrogenase,0.3297180061087405
aldo_keto_reductase,0.4834500013987576
alkaline_phosphatase,0.3331993084315065
arachidonate_lipoxygenase,0.5277517659673224
arf_gtpase,0.4089367005255433
carbonic_anhydrase,0.3238476705865493
cxc_chemokine_receptor,0.32565580356176005
cytochrome_p450,0.4778785906058508
dopamine_receptor,0.42942677677134533
ectonucleotide_pyrophosphatase,0.35317171510596285
ferritin,0.366412623259868
flavin_monooxygenase,0.4427654362570318
globins,0.4706571209544632
glutamate_metabotropic,0.2592617730635523
glutaredoxin,0.42051630544817176
glutathione_peroxidase,0.42404728685097337
glutathione_s_transferase,0.3199246792900654
guanylate_binding_protein,0.5316864295125164
heme_oxygenase,0.35030064275347295
histamine_receptor,0.34345656872555086
histone_deacetylase_classI,0.3323589995741014
histone_h4,-0.08264054785793916
hox,0.5346247641743245
m14_carboxypeptidase,0.3753229299971723
matrix_metalloproteinase,0.44898002552457605
metallothionein,0.4700866808310471
muscarinic_receptor,0.638201601610493
nadph_oxidase,0.23373245504971332
nitric_oxide_synthase,0.42534962129610204
olfactory_receptors,0.42781945316629716
opsins,0.276928210648153
p2y_receptor,0.30002053886311486
peroxidase,0.4593550307709805
peroxiredoxin,0.49864405845175996
phosphodiesterase,0.38478758683522646
rab_gtpase,0.38841807886868474
ras_gtpases,0.38417766270821385
rho_gtpase,0.4305614009702022
serine_protease,0.4435163110021616
serotonin_receptor,0.5321147225249045
steap_metalloreductase,0.3975205446213361
sulfotransferase,0.3344642850189441
taste2_receptor,0.4977486454258553
udp_glucuronosyltransferase,0.3973733229217665
