condition,rho_vs_natural_between,between_metric,degenerate_block,written_at,generator
natural,1.0,wasserstein,False,2026-08-31,mammal_controls_score:transcript_cdsmask
gc_match,0.9834246934312451,wasserstein,False,2026-08-31,mammal_controls_score:transcript_cdsmask
dinuc_shuffle,0.985168263851238,wasserstein,False,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer4_shuffle,0.9879946910137674,wasserstein,False,2026-08-31,mammal_controls_score:transcript_cdsmask
kmer6_shuffle,0.9884724007813721,wasserstein,False,2026-08-31,mammal_controls_score:transcript_cdsmask
synonymous_recode,0.9971104394985045,wasserstein,False,2026-08-31,mammal_controls_score:transcript_cdsmask
missense_subset,0.9970394385298247,wasserstein,False,2026-08-31,mammal_controls_score:transcript_cdsmask
paired_p3_syn,0.9936242099992609,wasserstein,False,2026-08-31,mammal_controls_score:transcript_cdsmask
paired_p3_missense,0.9944329203967608,wasserstein,False,2026-08-31,mammal_controls_score:transcript_cdsmask
