family,spearman_geodesic_kmer
adam_metallopeptidase,0.44996277961502096
adamts_metallopeptidase,0.287226583462875
adrenoceptor,0.6843365435379276
alcohol_dehydrogenase,0.4183276616431696
aldehyde_dehydrogenase,0.25540769921703305
aldo_keto_reductase,0.40525056852464153
alkaline_phosphatase,0.3157023574980231
arachidonate_lipoxygenase,0.5175776461499162
arf_gtpase,0.4735976647796592
carbonic_anhydrase,0.43461933401997427
cxc_chemokine_receptor,0.6395221609398892
cytochrome_p450,0.4644338665579583
dopamine_receptor,0.5600082474714304
ectonucleotide_pyrophosphatase,0.4422099093810707
ferritin,0.6645968138726654
flavin_monooxygenase,0.28681763226418233
globins,0.6434993188125956
glutamate_metabotropic,0.32531684174399467
glutaredoxin,0.6219187384915533
glutathione_peroxidase,0.6295931176927285
glutathione_s_transferase,0.4471355152076743
guanylate_binding_protein,0.33076416337285897
heme_oxygenase,0.7233049968899026
histamine_receptor,0.5099397644343622
histone_deacetylase_classI,0.2614961296101233
histone_h4,0.687482083134257
hox,0.6872948038662106
m14_carboxypeptidase,0.3895755695165354
matrix_metalloproteinase,0.49377595279886455
metallothionein,0.4544396295513007
muscarinic_receptor,0.677228353142233
nadph_oxidase,0.24674143543110572
nitric_oxide_synthase,0.62093666860004
olfactory_receptors,0.5982774708546441
opsins,0.5582197010887119
p2y_receptor,0.5474513489906716
peroxidase,0.3570858436668101
peroxiredoxin,0.5598866070638785
phosphodiesterase,0.4033719796291211
rab_gtpase,0.4387990865258801
ras_gtpases,0.5523467611732085
rho_gtpase,0.5431590013338277
serine_protease,0.42826509857818684
serotonin_receptor,0.5557734128252017
steap_metalloreductase,0.20821878528841262
sulfotransferase,0.33146114421464234
taste2_receptor,0.6255270965031728
udp_glucuronosyltransferase,0.19025646071100613
