family,spearman_geodesic_speciestree
adam_metallopeptidase,0.33306875833586624
adamts_metallopeptidase,0.3125306577241531
adrenoceptor,0.6365628697681618
alcohol_dehydrogenase,0.403171059051686
aldehyde_dehydrogenase,0.3445749548153029
aldo_keto_reductase,0.44760518782151837
alkaline_phosphatase,0.3754674118451208
arachidonate_lipoxygenase,0.5332995446116581
arf_gtpase,0.35777029517796904
carbonic_anhydrase,0.306302035221892
cxc_chemokine_receptor,0.5125570035116181
cytochrome_p450,0.4359408450389698
dopamine_receptor,0.48984733341050946
ectonucleotide_pyrophosphatase,0.4040129754559206
ferritin,0.4351202931765591
flavin_monooxygenase,0.39126920919596825
globins,0.47607620436977155
glutamate_metabotropic,0.31420251236096847
glutaredoxin,0.3479635427664889
glutathione_peroxidase,0.4395996772872176
glutathione_s_transferase,0.26053240273789646
guanylate_binding_protein,0.4918972332015809
heme_oxygenase,0.43299813394153014
histamine_receptor,0.26846038526165045
histone_deacetylase_classI,0.3053208824256084
histone_h4,0.061745500875935666
hox,0.5188053304077214
m14_carboxypeptidase,0.39875717813802986
matrix_metalloproteinase,0.43107834666980577
metallothionein,0.3800758463140513
muscarinic_receptor,0.6651044961414904
nadph_oxidase,0.24170771287587908
nitric_oxide_synthase,0.49427525133753547
olfactory_receptors,0.36861540559260425
opsins,0.2560486580433233
p2y_receptor,0.5226548712460287
peroxidase,0.4536906738354382
peroxiredoxin,0.4817448806741765
phosphodiesterase,0.38307278541291845
rab_gtpase,0.3537760053841823
ras_gtpases,0.39020546611056445
rho_gtpase,0.4119536209380774
serine_protease,0.45627623761094444
serotonin_receptor,0.5526722942346898
steap_metalloreductase,0.45936371880448174
sulfotransferase,0.3544435202161014
taste2_receptor,0.4869444248221906
udp_glucuronosyltransferase,0.5293735676088618
