family,spearman_geodesic_kmer
adam_metallopeptidase,0.5450485403453418
adamts_metallopeptidase,0.4886411961799894
adrenoceptor,0.7469853567655381
alcohol_dehydrogenase,0.5245234469822596
aldehyde_dehydrogenase,0.4605751544762911
aldo_keto_reductase,0.5093898939256579
alkaline_phosphatase,0.3648626914880785
arachidonate_lipoxygenase,0.638225519677076
arf_gtpase,0.5700051350905476
carbonic_anhydrase,0.5092793651524639
cxc_chemokine_receptor,0.7936311172751921
cytochrome_p450,0.589970755446565
dopamine_receptor,0.6352860965747523
ectonucleotide_pyrophosphatase,0.5831200378684311
ferritin,0.806675234422934
flavin_monooxygenase,0.4368848888336495
globins,0.7357057951976564
glutamate_metabotropic,0.5324534986486259
glutaredoxin,0.7193432645123213
glutathione_peroxidase,0.7560049409159113
glutathione_s_transferase,0.49898706802054765
guanylate_binding_protein,0.5214097496706191
heme_oxygenase,0.8023636740617872
histamine_receptor,0.6902810836403015
histone_deacetylase_classI,0.49381192487078973
histone_h4,0.8011148272017838
hox,0.7184785064651957
m14_carboxypeptidase,0.5925218744687716
matrix_metalloproteinase,0.6026723614226083
metallothionein,0.5564831026073928
muscarinic_receptor,0.8164176087833204
nadph_oxidase,0.431491841968779
nitric_oxide_synthase,0.7078335308358733
olfactory_receptors,0.6248818371329886
opsins,0.6067598988046797
p2y_receptor,0.7053787879574013
peroxidase,0.4971938027830782
peroxiredoxin,0.5988638640195998
phosphodiesterase,0.5256412776770087
rab_gtpase,0.5645062253625619
ras_gtpases,0.6572954004514161
rho_gtpase,0.6559887098845746
serine_protease,0.5562757608349156
serotonin_receptor,0.6671380750216478
steap_metalloreductase,0.4468089867065879
sulfotransferase,0.47040090297504644
taste2_receptor,0.6284296294503664
udp_glucuronosyltransferase,0.38237570510297786
