family,spearman_geodesic_kmer
adam_metallopeptidase,0.5481443886036929
adamts_metallopeptidase,0.4742897305552011
adrenoceptor,0.7498302798149079
alcohol_dehydrogenase,0.5386415723314117
aldehyde_dehydrogenase,0.4523371333569602
aldo_keto_reductase,0.5400577209318004
alkaline_phosphatase,0.3697110423116614
arachidonate_lipoxygenase,0.6386839625759252
arf_gtpase,0.5752419295766735
carbonic_anhydrase,0.5108742751571461
cxc_chemokine_receptor,0.80614108166325
cytochrome_p450,0.583850040406543
dopamine_receptor,0.6703542480115467
ectonucleotide_pyrophosphatase,0.5717038111849355
ferritin,0.7791971220434477
flavin_monooxygenase,0.42785866618782037
globins,0.7494557126806649
glutamate_metabotropic,0.5404136732778289
glutaredoxin,0.7124178934514801
glutathione_peroxidase,0.7516401750083451
glutathione_s_transferase,0.5042661126209954
guanylate_binding_protein,0.5118577075098814
heme_oxygenase,0.8094754302301472
histamine_receptor,0.6720438578938069
histone_deacetylase_classI,0.5052260761489054
histone_h4,0.7931995540691194
hox,0.7119071001392978
m14_carboxypeptidase,0.5855396800265928
matrix_metalloproteinase,0.6007391142072199
metallothionein,0.5408063243204033
muscarinic_receptor,0.8330510220395686
nadph_oxidase,0.4278935639515649
nitric_oxide_synthase,0.7096423492722342
olfactory_receptors,0.6299506363539872
opsins,0.6131634268210379
p2y_receptor,0.7032818241956733
peroxidase,0.48532936142855493
peroxiredoxin,0.6150971900481874
phosphodiesterase,0.532164126901889
rab_gtpase,0.5697894018935016
ras_gtpases,0.6598696385969127
rho_gtpase,0.6566578898488187
serine_protease,0.5434654664303123
serotonin_receptor,0.6686119028293004
steap_metalloreductase,0.43822846426126055
sulfotransferase,0.46471299767076435
taste2_receptor,0.62791183596811
udp_glucuronosyltransferase,0.3411270844425925
