family,spearman_geodesic_gc
adam_metallopeptidase,0.37024102298515027
adamts_metallopeptidase,0.3849402213939551
adrenoceptor,0.6608960662679763
alcohol_dehydrogenase,0.21028724683863642
aldehyde_dehydrogenase,0.30152208085369314
aldo_keto_reductase,0.41101288284688914
alkaline_phosphatase,0.3500362721465652
arachidonate_lipoxygenase,0.49229548444976184
arf_gtpase,0.4639717431938981
carbonic_anhydrase,0.3431179547738502
cxc_chemokine_receptor,0.7019680423304427
cytochrome_p450,0.4227610347225789
dopamine_receptor,0.46558331879723414
ectonucleotide_pyrophosphatase,0.365806427741912
ferritin,0.7137073555394408
flavin_monooxygenase,0.37879591925862094
globins,0.5736977151831925
glutamate_metabotropic,0.443303292479119
glutaredoxin,0.5329915159610572
glutathione_peroxidase,0.5473671758379317
glutathione_s_transferase,0.29065166125220726
guanylate_binding_protein,0.3754997871623188
heme_oxygenase,0.4588817068364926
histamine_receptor,0.4082100432403005
histone_deacetylase_classI,0.3336502641511212
histone_h4,0.8280795074819096
hox,0.5300061917461848
m14_carboxypeptidase,0.3769783105007509
matrix_metalloproteinase,0.43504240958857937
metallothionein,0.18589725059707451
muscarinic_receptor,0.6662610147369327
nadph_oxidase,0.21491838744362093
nitric_oxide_synthase,0.5700837958500448
olfactory_receptors,0.49064422614222786
opsins,0.3381794725107025
p2y_receptor,0.40692818458826446
peroxidase,0.43137847690833586
peroxiredoxin,0.4098530225209857
phosphodiesterase,0.3290401687029992
rab_gtpase,0.3577581380247948
ras_gtpases,0.3862432682002035
rho_gtpase,0.4937999727103872
serine_protease,0.3869448654614381
serotonin_receptor,0.46210964151278544
steap_metalloreductase,0.3308502191647941
sulfotransferase,0.33095295424994725
taste2_receptor,0.390872694912834
udp_glucuronosyltransferase,0.17432017832090435
