family,spearman_geodesic_kmer
adam_metallopeptidase,0.42994387630034214
adamts_metallopeptidase,0.28224808186236183
adrenoceptor,0.7014353270617089
alcohol_dehydrogenase,0.38551982776581706
aldehyde_dehydrogenase,0.30901990653480543
aldo_keto_reductase,0.4029713476068677
alkaline_phosphatase,0.29077707638079153
arachidonate_lipoxygenase,0.5192329551813742
arf_gtpase,0.4928588572035493
carbonic_anhydrase,0.3873428880929302
cxc_chemokine_receptor,0.7963877547238777
cytochrome_p450,0.46053999126285877
dopamine_receptor,0.5903460468765653
ectonucleotide_pyrophosphatase,0.4246856701256034
ferritin,0.7826372632838938
flavin_monooxygenase,0.2672768992850179
globins,0.6690138093281185
glutamate_metabotropic,0.33256573569571446
glutaredoxin,0.6520424014491248
glutathione_peroxidase,0.6590100262803699
glutathione_s_transferase,0.4259388276119503
guanylate_binding_protein,0.4686429512516469
heme_oxygenase,0.7319821687746215
histamine_receptor,0.4656732798567808
histone_deacetylase_classI,0.29940270908950306
histone_h4,0.7777353081700908
hox,0.6929586128552842
m14_carboxypeptidase,0.3984872881765992
matrix_metalloproteinase,0.49207391322481275
metallothionein,0.537555429349186
muscarinic_receptor,0.6927830248785632
nadph_oxidase,0.231610519814501
nitric_oxide_synthase,0.660677717372336
olfactory_receptors,0.5845577670926513
opsins,0.5328259168201009
p2y_receptor,0.58910357040828
peroxidase,0.3504949823648046
peroxiredoxin,0.5087794550486919
phosphodiesterase,0.40299246857586424
rab_gtpase,0.4573859109202508
ras_gtpases,0.5698469380010057
rho_gtpase,0.5590648005702701
serine_protease,0.38601829148545513
serotonin_receptor,0.571871237458921
steap_metalloreductase,0.17949528031818388
sulfotransferase,0.3449148438702731
taste2_receptor,0.6042863285662715
udp_glucuronosyltransferase,0.22964596306842294
