family,spearman_geodesic_patristic
adam_metallopeptidase,0.3691842351007472
adamts_metallopeptidase,0.23787331971087744
adrenoceptor,0.774985659446174
alcohol_dehydrogenase,0.46839363844711435
aldehyde_dehydrogenase,0.3121366518795481
aldo_keto_reductase,0.4146588110878037
alkaline_phosphatase,0.11320078270542666
arachidonate_lipoxygenase,0.5299676935999312
arf_gtpase,0.5047214174551884
carbonic_anhydrase,0.4998079946744638
cxc_chemokine_receptor,0.7866723720657004
cytochrome_p450,0.41543151611414203
dopamine_receptor,0.5780593214475418
ectonucleotide_pyrophosphatase,0.3826386657890895
ferritin,0.7731060731874495
flavin_monooxygenase,0.2484253379404197
globins,0.6199489419500207
glutamate_metabotropic,0.3581463454290422
glutaredoxin,0.6959882955688516
glutathione_peroxidase,0.41868064697366403
glutathione_s_transferase,0.32304639096933185
guanylate_binding_protein,0.5418313570487483
heme_oxygenase,0.7702176296356721
histamine_receptor,0.4618989240707473
histone_deacetylase_classI,0.35051082486684415
hox,0.6468752735891679
m14_carboxypeptidase,0.37322554185458023
matrix_metalloproteinase,0.4361183908176749
metallothionein,0.3866414566239722
muscarinic_receptor,0.7152591000533773
nadph_oxidase,0.21552626840487898
nitric_oxide_synthase,0.5825373644017645
olfactory_receptors,0.6128278102371915
opsins,0.49750656883442357
p2y_receptor,0.5070889211394155
peroxidase,0.33707665939545917
peroxiredoxin,0.4894152628251245
phosphodiesterase,0.37897021875079934
rab_gtpase,0.4700288020437177
ras_gtpases,0.5358025518534573
rho_gtpase,0.5485522849794616
serine_protease,0.3692165841179433
serotonin_receptor,0.5292552764547418
steap_metalloreductase,0.1866639037543495
sulfotransferase,0.3334152904161772
taste2_receptor,0.611351363123722
udp_glucuronosyltransferase,0.3651177550910171
