family,spearman_geodesic_kmer
adam_metallopeptidase,0.46248559767571895
adamts_metallopeptidase,0.3031231593118271
adrenoceptor,0.6969765784096751
alcohol_dehydrogenase,0.4556774776026112
aldehyde_dehydrogenase,0.2726935184752878
aldo_keto_reductase,0.4132832370416313
alkaline_phosphatase,0.33172503451141216
arachidonate_lipoxygenase,0.5254473642936383
arf_gtpase,0.49734821161649084
carbonic_anhydrase,0.43686073241357043
cxc_chemokine_receptor,0.6494342776758018
cytochrome_p450,0.4738649760079079
dopamine_receptor,0.56073499046697
ectonucleotide_pyrophosphatase,0.450270517478946
ferritin,0.6594961854212955
flavin_monooxygenase,0.327510596649301
globins,0.6516756565807081
glutamate_metabotropic,0.3322245313903512
glutaredoxin,0.6308553778596666
glutathione_peroxidase,0.6452770927289011
glutathione_s_transferase,0.47078123560205354
guanylate_binding_protein,0.4264822134387351
heme_oxygenase,0.754654779183081
histamine_receptor,0.5064862566191912
histone_deacetylase_classI,0.27509826726183634
histone_h4,0.7200509635292244
hox,0.6840752317629422
m14_carboxypeptidase,0.4070344539571668
matrix_metalloproteinase,0.5091617424452503
metallothionein,0.49794327793119814
muscarinic_receptor,0.6839690053314893
nadph_oxidase,0.2511479588084307
nitric_oxide_synthase,0.6375009181851178
olfactory_receptors,0.6119289654206194
opsins,0.5535224223823639
p2y_receptor,0.564233106535894
peroxidase,0.35294650062916927
peroxiredoxin,0.5687419734923402
phosphodiesterase,0.42213912939012843
rab_gtpase,0.45102547801629306
ras_gtpases,0.5559035240720209
rho_gtpase,0.54531670713036
serine_protease,0.4460011205092382
serotonin_receptor,0.5674770879145876
steap_metalloreductase,0.22328490162470338
sulfotransferase,0.36010015532484635
taste2_receptor,0.6541704491038762
udp_glucuronosyltransferase,0.2012809531526109
