family,spearman_geodesic_kmer
adam_metallopeptidase,0.47858021941134143
adamts_metallopeptidase,0.33429136329549125
adrenoceptor,0.7069871442561696
alcohol_dehydrogenase,0.28437391485519825
aldehyde_dehydrogenase,0.29299932939941575
aldo_keto_reductase,0.4438553316206959
alkaline_phosphatase,0.31649645504134666
arachidonate_lipoxygenase,0.5644345515962462
arf_gtpase,0.5186954993005847
carbonic_anhydrase,0.4224238215686716
cxc_chemokine_receptor,0.6097742119696199
cytochrome_p450,0.5029714674455612
dopamine_receptor,0.528432862019016
ectonucleotide_pyrophosphatase,0.546946810928125
ferritin,0.5714770835703264
flavin_monooxygenase,0.31483091639668925
globins,0.6693851627946218
glutamate_metabotropic,0.36296002675596994
glutaredoxin,0.6589592466454506
glutathione_peroxidase,0.6713011431602963
glutathione_s_transferase,0.46488319790040517
guanylate_binding_protein,0.5865612648221343
heme_oxygenase,0.7088637777317023
histamine_receptor,0.5751980512692093
histone_deacetylase_classI,0.3788475603762577
histone_h4,0.6744863831820354
hox,0.7301664083704592
m14_carboxypeptidase,0.47987102008269755
matrix_metalloproteinase,0.5477627266954519
metallothionein,0.5869627017793901
muscarinic_receptor,0.7052988683525838
nadph_oxidase,0.2515450595655761
nitric_oxide_synthase,0.6445050513599787
olfactory_receptors,0.6091621603026763
opsins,0.5528875546410484
p2y_receptor,0.5468576191180079
peroxidase,0.3960330677941026
peroxiredoxin,0.5713916533615888
phosphodiesterase,0.4390435804531376
rab_gtpase,0.4773772075838984
ras_gtpases,0.5715335454772659
rho_gtpase,0.5699957650878333
serine_protease,0.43616863084379653
serotonin_receptor,0.5439586194759598
steap_metalloreductase,0.2153801656272869
sulfotransferase,0.4462255678848633
taste2_receptor,0.6282695075282905
udp_glucuronosyltransferase,0.2966156986210462
