family,spearman_geodesic_speciestree
adam_metallopeptidase,0.29064649393795117
adamts_metallopeptidase,0.20666471092799144
adrenoceptor,0.5955326677745508
alcohol_dehydrogenase,0.17478991596638654
aldehyde_dehydrogenase,0.22773366390212108
aldo_keto_reductase,0.4231148978061935
alkaline_phosphatase,0.27954914023025473
arachidonate_lipoxygenase,0.46561127380336914
arf_gtpase,0.3049583325795408
carbonic_anhydrase,0.26693053048777277
cxc_chemokine_receptor,0.3736220615077986
cytochrome_p450,0.4027823725238888
dopamine_receptor,0.42036847458381
ectonucleotide_pyrophosphatase,0.3651230300954639
ferritin,0.33872813228776955
flavin_monooxygenase,0.35279477862768605
globins,0.3249375225091107
glutamate_metabotropic,0.22033915279632735
glutaredoxin,0.32766852371090793
glutathione_peroxidase,0.3282502933874297
glutathione_s_transferase,0.22827453268351294
guanylate_binding_protein,0.34769433465085636
heme_oxygenase,0.4461020111963508
histamine_receptor,0.25094897240228664
histone_deacetylase_classI,0.20428201066248944
histone_h4,-0.2448797579232362
hox,0.5065890776297018
m14_carboxypeptidase,0.31543855009006566
matrix_metalloproteinase,0.4085600172083917
metallothionein,0.37928225721375247
muscarinic_receptor,0.5825623068190313
nadph_oxidase,0.15698701801063655
nitric_oxide_synthase,0.42930508444409643
olfactory_receptors,0.3843967650554662
opsins,0.22063095779646436
p2y_receptor,0.3923516581679961
peroxidase,0.3684484080961033
peroxiredoxin,0.43127840133090417
phosphodiesterase,0.32567210997960794
rab_gtpase,0.2813088457529069
ras_gtpases,0.3218348221713293
rho_gtpase,0.3699074125274511
serine_protease,0.389876320901652
serotonin_receptor,0.4824449111903843
steap_metalloreductase,0.30557285497815
sulfotransferase,0.3129870882330197
taste2_receptor,0.45165835286249095
udp_glucuronosyltransferase,0.4837027648524975
