family,spearman_geodesic_gc
adam_metallopeptidase,0.31485062871507097
adamts_metallopeptidase,0.2763536320075392
adrenoceptor,0.5901392742213957
alcohol_dehydrogenase,0.24952206724328208
aldehyde_dehydrogenase,0.21462747655370512
aldo_keto_reductase,0.31704180722629854
alkaline_phosphatase,0.31430050569423074
arachidonate_lipoxygenase,0.3722691984232263
arf_gtpase,0.4277042367293959
carbonic_anhydrase,0.27225368585617854
cxc_chemokine_receptor,0.48722955093687775
cytochrome_p450,0.3607993201110674
dopamine_receptor,0.37129141069004923
ectonucleotide_pyrophosphatase,0.3414041033687716
ferritin,0.4062701868348429
flavin_monooxygenase,0.28087331175585495
globins,0.4997648690761601
glutamate_metabotropic,0.3197801839729757
glutaredoxin,0.48533039472673345
glutathione_peroxidase,0.46703380598296684
glutathione_s_transferase,0.24817321108836612
guanylate_binding_protein,0.41615840526781317
heme_oxygenase,0.4271844660251565
histamine_receptor,0.39958567001770184
histone_deacetylase_classI,0.2497948129446596
histone_h4,0.676974179337329
hox,0.5269267737644494
m14_carboxypeptidase,0.2736381806342677
matrix_metalloproteinase,0.3748414336941517
metallothionein,0.08566013482315304
muscarinic_receptor,0.5801767899263703
nadph_oxidase,0.12120849225215823
nitric_oxide_synthase,0.5004948650057766
olfactory_receptors,0.43927697736231636
opsins,0.23649522797771225
p2y_receptor,0.3217405864885433
peroxidase,0.37896013096618464
peroxiredoxin,0.4093759459821217
phosphodiesterase,0.26075824986883805
rab_gtpase,0.3150200280241095
ras_gtpases,0.33082910571911667
rho_gtpase,0.40134008094688073
serine_protease,0.32581915229305636
serotonin_receptor,0.36626597484043244
steap_metalloreductase,0.17490307536306204
sulfotransferase,0.3373905128398083
taste2_receptor,0.4499963286551236
udp_glucuronosyltransferase,0.10698776329433264
