family,spearman_geodesic_speciestree
adam_metallopeptidase,0.25310029409725654
adamts_metallopeptidase,0.17863379966593163
adrenoceptor,0.5923668537363865
alcohol_dehydrogenase,0.3140079172164733
aldehyde_dehydrogenase,0.20744173270686736
aldo_keto_reductase,0.32913336169547164
alkaline_phosphatase,0.2231414096739174
arachidonate_lipoxygenase,0.442629399492243
arf_gtpase,0.2617502890514395
carbonic_anhydrase,0.2075650404421666
cxc_chemokine_receptor,0.45347793491417
cytochrome_p450,0.320287799049793
dopamine_receptor,0.41101585769919835
ectonucleotide_pyrophosphatase,0.24256715531677764
ferritin,0.26997214983729745
flavin_monooxygenase,0.2848954078303384
globins,0.3630850388776668
glutamate_metabotropic,0.17348841831603756
glutaredoxin,0.3154911171450181
glutathione_peroxidase,0.31987549350680883
glutathione_s_transferase,0.17384940501898674
guanylate_binding_protein,0.3849143610013175
heme_oxygenase,0.39944018245905033
histamine_receptor,0.19455985688522015
histone_deacetylase_classI,0.12480281734056585
histone_h4,-0.007039337474120084
hox,0.4480868257300277
m14_carboxypeptidase,0.24278042500564173
matrix_metalloproteinase,0.35329577148854957
metallothionein,0.2522471806502597
muscarinic_receptor,0.5135538768690238
nadph_oxidase,0.13117076282122228
nitric_oxide_synthase,0.41329887378786906
olfactory_receptors,0.3484987253850856
opsins,0.22622600011161306
p2y_receptor,0.4067936786595268
peroxidase,0.31283447357799715
peroxiredoxin,0.3770658853994222
phosphodiesterase,0.28514831110636263
rab_gtpase,0.23282873495810635
ras_gtpases,0.271175333010469
rho_gtpase,0.31519817680321754
serine_protease,0.3502744707687795
serotonin_receptor,0.49037909841295885
steap_metalloreductase,0.19197382499057203
sulfotransferase,0.22767051684710468
taste2_receptor,0.4402024523081087
udp_glucuronosyltransferase,0.45377186687347115
