family,spearman_geodesic_speciestree
adam_metallopeptidase,0.28042407007148046
adamts_metallopeptidase,0.2007461783675896
adrenoceptor,0.5866184349756792
alcohol_dehydrogenase,0.2645600388915897
aldehyde_dehydrogenase,0.2210379529043681
aldo_keto_reductase,0.3852834586745135
alkaline_phosphatase,0.2385542733839947
arachidonate_lipoxygenase,0.44926708031978024
arf_gtpase,0.28432074169481436
carbonic_anhydrase,0.26435054995024554
cxc_chemokine_receptor,0.4212829832729983
cytochrome_p450,0.3609776365405494
dopamine_receptor,0.45142900954914167
ectonucleotide_pyrophosphatase,0.3071195314216619
ferritin,0.26905557048547046
flavin_monooxygenase,0.3188759248593218
globins,0.37101544070381404
glutamate_metabotropic,0.17506179372162115
glutaredoxin,0.288775615665522
glutathione_peroxidase,0.33901852988333187
glutathione_s_transferase,0.2357210218205987
guanylate_binding_protein,0.4138339920948616
heme_oxygenase,0.35746423387932824
histamine_receptor,0.26546711485014857
histone_deacetylase_classI,0.16852205322121153
histone_h4,-0.1380315336837076
hox,0.4787579274593081
m14_carboxypeptidase,0.27866482126410747
matrix_metalloproteinase,0.37789286013802625
metallothionein,0.3015189406581751
muscarinic_receptor,0.5529433237809804
nadph_oxidase,0.1346035209905541
nitric_oxide_synthase,0.423406786607099
olfactory_receptors,0.39243179346573326
opsins,0.23739115667117794
p2y_receptor,0.4149589862321749
peroxidase,0.3270483904460003
peroxiredoxin,0.3856339576354599
phosphodiesterase,0.30260510430821347
rab_gtpase,0.2517182951882634
ras_gtpases,0.29825932054120585
rho_gtpase,0.3333271639242952
serine_protease,0.3959979286010384
serotonin_receptor,0.49966524185162964
steap_metalloreductase,0.23259421596612273
sulfotransferase,0.2624539851873923
taste2_receptor,0.45788352688702094
udp_glucuronosyltransferase,0.46410842573944183
