family,spearman_geodesic_kmer
adam_metallopeptidase,0.45778000867580504
adamts_metallopeptidase,0.29202581755617835
adrenoceptor,0.70129066181775
alcohol_dehydrogenase,0.4463296062226542
aldehyde_dehydrogenase,0.2726155795306194
aldo_keto_reductase,0.39909333744827774
alkaline_phosphatase,0.3050406765577044
arachidonate_lipoxygenase,0.5155371431371146
arf_gtpase,0.487102393702201
carbonic_anhydrase,0.44561663815678615
cxc_chemokine_receptor,0.6780118964539508
cytochrome_p450,0.4721466873543522
dopamine_receptor,0.5740361759001524
ectonucleotide_pyrophosphatase,0.43777123711176646
ferritin,0.6715427353146548
flavin_monooxygenase,0.3255325240874927
globins,0.648265383851297
glutamate_metabotropic,0.3147396453761273
glutaredoxin,0.6213986458097167
glutathione_peroxidase,0.6482494426326719
glutathione_s_transferase,0.47287930890004193
guanylate_binding_protein,0.3888669301712779
heme_oxygenase,0.745977607298362
histamine_receptor,0.5108425055549047
histone_deacetylase_classI,0.2800877106450383
histone_h4,0.678961618092053
hox,0.690311670347104
m14_carboxypeptidase,0.4021560973846177
matrix_metalloproteinase,0.4999902277369597
metallothionein,0.4816430619216007
muscarinic_receptor,0.6800589836596301
nadph_oxidase,0.2653603057047474
nitric_oxide_synthase,0.6490932767555536
olfactory_receptors,0.6155780329810768
opsins,0.5570010905150746
p2y_receptor,0.564802435505075
peroxidase,0.35979980522488203
peroxiredoxin,0.5575402193469211
phosphodiesterase,0.4064805004877478
rab_gtpase,0.44629434063668155
ras_gtpases,0.5500181891592003
rho_gtpase,0.5382615788841552
serine_protease,0.4401629090545703
serotonin_receptor,0.5739500019639425
steap_metalloreductase,0.2178824506633877
sulfotransferase,0.3485625267213022
taste2_receptor,0.6558636752779535
udp_glucuronosyltransferase,0.19330528354592524
