family,spearman_geodesic_gc
adam_metallopeptidase,0.2756475965208683
adamts_metallopeptidase,0.2356788670060526
adrenoceptor,0.5576742491755402
alcohol_dehydrogenase,0.23244321729195913
aldehyde_dehydrogenase,0.15769213752548478
aldo_keto_reductase,0.33108270049990934
alkaline_phosphatase,0.29314553508974756
arachidonate_lipoxygenase,0.3090287910612246
arf_gtpase,0.3785830767265711
carbonic_anhydrase,0.32246941002430746
cxc_chemokine_receptor,0.5197999927640574
cytochrome_p450,0.31084467166527296
dopamine_receptor,0.393802559499712
ectonucleotide_pyrophosphatase,0.23874274144611005
ferritin,0.39976330592430787
flavin_monooxygenase,0.23298696802388505
globins,0.4959088615081599
glutamate_metabotropic,0.2778830394079654
glutaredoxin,0.4606748694062399
glutathione_peroxidase,0.42799338327022224
glutathione_s_transferase,0.2982618025981246
guanylate_binding_protein,0.2632467494075961
heme_oxygenase,0.4737739673190713
histamine_receptor,0.255975332680698
histone_deacetylase_classI,0.16860125771026
histone_h4,0.7217042248002171
hox,0.46206370626270415
m14_carboxypeptidase,0.20977983757751892
matrix_metalloproteinase,0.3213504292304272
metallothionein,0.09717227277489923
muscarinic_receptor,0.5259079473578053
nadph_oxidase,0.10579365640679621
nitric_oxide_synthase,0.4605446217307006
olfactory_receptors,0.40276055397294835
opsins,0.24806473913920357
p2y_receptor,0.25607704762858435
peroxidase,0.29789920320841906
peroxiredoxin,0.4026728840465644
phosphodiesterase,0.2248306542096177
rab_gtpase,0.2872209292227664
ras_gtpases,0.28582648540284594
rho_gtpase,0.3751109859083529
serine_protease,0.29548524689615546
serotonin_receptor,0.35276578573483314
steap_metalloreductase,0.2952044205435939
sulfotransferase,0.21169457785129747
taste2_receptor,0.3870848515184546
udp_glucuronosyltransferase,0.07829246308087204
